timestamp,value_normalized,outlier
2017-04-19 07:30:00+00:00,0.159867988,FALSE
2017-04-19 07:45:00+00:00,0.2776327,FALSE
2017-04-19 08:00:00+00:00,0.345037944,FALSE
2017-04-19 08:15:00+00:00,0.435689463,FALSE
2017-04-19 08:30:00+00:00,0.413609946,FALSE
2017-04-19 08:45:00+00:00,0.498972153,FALSE
2017-04-19 09:00:00+00:00,0.66448503,FALSE
2017-04-19 09:15:00+00:00,0.610992002,FALSE
2017-04-19 09:30:00+00:00,0.745769154,FALSE
2017-04-19 09:45:00+00:00,0.661895962,FALSE
2017-04-19 10:00:00+00:00,0.486215594,FALSE
2017-04-19 10:15:00+00:00,0.532152501,FALSE
2017-04-19 10:30:00+00:00,0.822386182,FALSE
2017-04-19 10:45:00+00:00,0.897992064,FALSE
2017-04-19 11:00:00+00:00,0.888091294,FALSE
2017-04-19 11:15:00+00:00,0.895780825,FALSE
2017-04-19 11:30:00+00:00,0.999111064,FALSE
2017-04-19 11:45:00+00:00,0.899947816,FALSE
2017-04-19 12:00:00+00:00,0.965897347,FALSE
2017-04-19 12:15:00+00:00,0.967608613,FALSE
2017-04-19 12:30:00+00:00,0.992410543,FALSE
2017-04-19 12:45:00+00:00,0.88191308,FALSE
2017-04-19 13:00:00+00:00,0.770104381,FALSE
2017-04-19 13:15:00+00:00,0.989276966,FALSE
2017-04-19 13:30:00+00:00,0.99987779,FALSE
2017-04-19 13:45:00+00:00,0.888202435,FALSE
2017-04-19 14:00:00+00:00,0.927683307,FALSE
2017-04-19 14:15:00+00:00,0.88525774,FALSE
2017-04-19 14:30:00+00:00,0.90993746,FALSE
2017-04-19 15:00:00+00:00,0.000925805,FALSE
2017-04-19 15:15:00+00:00,0.000819175,FALSE
2017-04-19 15:30:00+00:00,0.000893047,FALSE
2017-04-19 15:45:00+00:00,0.000761704,FALSE
2017-04-19 16:00:00+00:00,0.000608725,FALSE
2017-04-19 16:15:00+00:00,0.000655129,FALSE
2017-04-19 16:30:00+00:00,0.000313269,FALSE
2017-04-19 16:45:00+00:00,0.000296579,FALSE
2017-04-19 17:00:00+00:00,0.000221017,FALSE
2017-04-19 17:15:00+00:00,0.000119143,FALSE
2017-04-19 17:30:00+00:00,8.31E-05,FALSE
2017-04-19 17:45:00+00:00,9.26E-05,FALSE
2017-04-19 18:00:00+00:00,5.72E-05,FALSE
2017-04-19 18:15:00+00:00,4.50E-05,FALSE
2017-04-19 18:30:00+00:00,4.53E-05,FALSE
2017-04-19 18:45:00+00:00,2.71E-05,FALSE
2017-04-19 19:00:00+00:00,1.81E-05,FALSE
2017-04-19 19:15:00+00:00,3.94E-06,FALSE
2017-04-19 19:30:00+00:00,0,FALSE
2017-04-20 06:00:00+00:00,0,FALSE
2017-04-20 06:15:00+00:00,0,FALSE
2017-04-20 06:30:00+00:00,0.018701455,FALSE
2017-04-20 06:45:00+00:00,0.036169481,FALSE
2017-04-20 07:00:00+00:00,0.046270266,FALSE
2017-04-20 07:15:00+00:00,0.055270967,FALSE
2017-04-20 07:30:00+00:00,0.070283243,FALSE
2017-04-20 07:45:00+00:00,0.084662145,FALSE
2017-04-20 08:00:00+00:00,0.077072663,FALSE
2017-04-20 08:15:00+00:00,0.078650561,FALSE
2017-04-20 08:30:00+00:00,0.120687164,FALSE
2017-04-20 08:45:00+00:00,0.138755245,FALSE
2017-04-20 09:00:00+00:00,0.174302444,FALSE
2017-04-20 09:15:00+00:00,0.224728601,FALSE
