datetime,Temperature,DHI,DNI,GHI,Wind Speed
2016-11-24 06:30:00+00:00,-1.8,0,0,0,1
2016-11-24 07:00:00+00:00,-1.6,0,0,0,1
2016-11-24 07:30:00+00:00,-1.5,0,0,0,1
2016-11-24 08:00:00+00:00,-1.3,0,0,0,1
2016-11-24 08:30:00+00:00,-1.4,0,0,0,1.2
2016-11-24 09:00:00+00:00,-1.6,0,0,0,1.3
2016-11-24 09:30:00+00:00,-1.8,0,0,0,1.4
2016-11-24 10:00:00+00:00,-2,0,0,0,1.6
2016-11-24 10:30:00+00:00,-1.6,0,0,0,2.4
2016-11-24 11:00:00+00:00,-1.2,0,0,0,3.2
2016-11-24 11:30:00+00:00,-1.2,0,0,0,4
2016-11-24 12:00:00+00:00,-1.2,0,0,0,4.7
2016-11-24 12:30:00+00:00,-1.6,0,0,0,4.7
2016-11-24 13:00:00+00:00,-2,0,0,0,4.6
2016-11-24 13:30:00+00:00,-2,0,0,0,4.8
2016-11-24 14:00:00+00:00,-2,0,0,0,5.1
2016-11-24 14:30:00+00:00,-1.2,30,173,45,5.4
2016-11-24 15:00:00+00:00,-0.3,36,712,155,5.8
2016-11-24 15:30:00+00:00,0.6,44,816,242,6.1
2016-11-24 16:00:00+00:00,1.4,49,882,322,6.3
2016-11-24 16:30:00+00:00,2.1,53,926,394,6.2
2016-11-24 17:00:00+00:00,2.8,56,956,453,6.1
2016-11-24 17:30:00+00:00,3.4,59,992,507,5.7
2016-11-24 18:00:00+00:00,3.9,60,1004,540,5.3
2016-11-24 18:30:00+00:00,4.3,61,1010,557,4.8
2016-11-24 19:00:00+00:00,4.7,61,1011,558,4.3
2016-11-24 19:30:00+00:00,4.9,60,990,536,3.9
2016-11-24 20:00:00+00:00,5.1,59,977,507,3.4
2016-11-24 20:30:00+00:00,5.1,57,959,463,3
2016-11-24 21:00:00+00:00,5,55,928,405,2.6
2016-11-24 21:30:00+00:00,4.6,51,887,335,2.1
2016-11-24 22:00:00+00:00,4.1,46,824,256,1.6
2016-11-24 22:30:00+00:00,2.3,39,726,170,1.1
2016-11-24 23:00:00+00:00,0.6,28,554,84,0.7
2016-11-24 23:30:00+00:00,0.6,12,223,16,0.7
2016-11-25 00:00:00+00:00,-1.7,0,0,0,0.4
2016-11-25 00:30:00+00:00,-2.3,0,0,0,0.4
2016-11-25 01:00:00+00:00,-3,0,0,0,0.4
2016-11-25 01:30:00+00:00,-3.5,0,0,0,0.6
2016-11-25 02:00:00+00:00,-4.1,0,0,0,0.7
2016-11-25 02:30:00+00:00,-4.4,0,0,0,0.9
2016-11-25 03:00:00+00:00,-4.7,0,0,0,1.1
2016-11-25 03:30:00+00:00,-4.7,0,0,0,1.3
2016-11-25 04:00:00+00:00,-4.7,0,0,0,1.5
2016-11-25 04:30:00+00:00,-4.6,0,0,0,1.8
2016-11-25 05:00:00+00:00,-4.4,0,0,0,2
2016-11-25 05:30:00+00:00,-4.3,0,0,0,2.2
2016-11-25 06:00:00+00:00,-4.2,0,0,0,2.4
2016-11-25 06:30:00+00:00,-4.1,0,0,0,2.5
2016-11-25 07:00:00+00:00,-4,0,0,0,2.6
2016-11-25 07:30:00+00:00,-3.9,0,0,0,2.7
2016-11-25 08:00:00+00:00,-3.8,0,0,0,2.7
2016-11-25 08:30:00+00:00,-3.7,0,0,0,2.7
2016-11-25 09:00:00+00:00,-3.6,0,0,0,2.6
2016-11-25 09:30:00+00:00,-3.4,0,0,0,2.6
2016-11-25 10:00:00+00:00,-3.3,0,0,0,2.5
2016-11-25 10:30:00+00:00,-3.1,0,0,0,2.5
2016-11-25 11:00:00+00:00,-3,0,0,0,2.5
2016-11-25 11:30:00+00:00,-2.9,0,0,0,2.5
2016-11-25 12:00:00+00:00,-2.8,0,0,0,2.4
2016-11-25 12:30:00+00:00,-2.7,0,0,0,2.4
2016-11-25 13:00:00+00:00,-2.7,0,0,0,2.3
2016-11-25 13:30:00+00:00,-2.2,0,0,0,2.3
2016-11-25 14:00:00+00:00,-1.8,0,0,0,2.2
2016-11-25 14:30:00+00:00,0.4,29,170,43,2.3
2016-11-25 15:00:00+00:00,2.7,47,430,117,2.3
2016-11-25 15:30:00+00:00,4.7,39,743,217,2.5
2016-11-25 16:00:00+00:00,6.7,51,861,315,2.6
2016-11-25 16:30:00+00:00,8.2,55,957,404,2.4
2016-11-25 17:00:00+00:00,9.7,57,990,465,2.1
2016-11-25 17:30:00+00:00,10.7,59,1010,513,2.2
2016-11-25 18:00:00+00:00,11.7,60,1025,546,2.2
2016-11-25 18:30:00+00:00,12.2,60,1008,552,2.2
2016-11-25 19:00:00+00:00,12.7,60,1010,554,2.2
2016-11-25 19:30:00+00:00,12.9,59,1005,540,2.1
2016-11-25 20:00:00+00:00,13.1,58,994,510,2
2016-11-25 20:30:00+00:00,12.8,56,976,466,1.7
2016-11-25 21:00:00+00:00,12.6,53,948,408,1.5
2016-11-25 21:30:00+00:00,11.3,49,907,338,1.2
2016-11-25 22:00:00+00:00,10,44,845,258,0.9
2016-11-25 22:30:00+00:00,7.8,37,749,172,1
2016-11-25 23:00:00+00:00,5.7,27,582,85,1.2
2016-11-25 23:30:00+00:00,5.7,0,0,0,1.2
2016-11-26 00:00:00+00:00,3.1,0,0,0,1.4
2016-11-26 00:30:00+00:00,2.3,0,0,0,1.5
2016-11-26 01:00:00+00:00,1.5,0,0,0,1.7
2016-11-26 01:30:00+00:00,0.8,0,0,0,1.8
2016-11-26 02:00:00+00:00,0.1,0,0,0,1.9
2016-11-26 02:30:00+00:00,-0.4,0,0,0,1.8
2016-11-26 03:00:00+00:00,-1,0,0,0,1.8
2016-11-26 03:30:00+00:00,-1.3,0,0,0,1.8
2016-11-26 04:00:00+00:00,-1.6,0,0,0,1.8
2016-11-26 04:30:00+00:00,-1.8,0,0,0,1.8
2016-11-26 05:00:00+00:00,-2,0,0,0,1.8
2016-11-26 05:30:00+00:00,-2.1,0,0,0,1.9
2016-11-26 06:00:00+00:00,-2.2,0,0,0,1.9
2016-11-26 06:30:00+00:00,-2.2,0,0,0,2
2016-11-26 07:00:00+00:00,-2.2,0,0,0,2.1
2016-11-26 07:30:00+00:00,-2.2,0,0,0,2.2
2016-11-26 08:00:00+00:00,-2.2,0,0,0,2.4
2016-11-26 08:30:00+00:00,-2.2,0,0,0,2.5
2016-11-26 09:00:00+00:00,-2.2,0,0,0,2.6
2016-11-26 09:30:00+00:00,-2.1,0,0,0,2.7
2016-11-26 10:00:00+00:00,-2.1,0,0,0,2.8
2016-11-26 10:30:00+00:00,-2.1,0,0,0,2.8
2016-11-26 11:00:00+00:00,-2.1,0,0,0,2.7
2016-11-26 11:30:00+00:00,-2.1,0,0,0,2.7
2016-11-26 12:00:00+00:00,-2.1,0,0,0,2.7
2016-11-26 12:30:00+00:00,-2.1,0,0,0,2.7
2016-11-26 13:00:00+00:00,-2.1,0,0,0,2.7
2016-11-26 13:30:00+00:00,-1.8,0,0,0,2.7
2016-11-26 14:00:00+00:00,-1.5,0,0,0,2.8
2016-11-26 14:30:00+00:00,0.4,28,115,38,2.8
2016-11-26 15:00:00+00:00,2.3,52,328,105,2.9
2016-11-26 15:30:00+00:00,4.3,44,688,206,3
2016-11-26 16:00:00+00:00,6.3,52,744,277,3.1
2016-11-26 16:30:00+00:00,7.9,52,967,401,2.8
2016-11-26 17:00:00+00:00,9.6,54,997,462,2.4
2016-11-26 17:30:00+00:00,10.7,57,1017,510,2.6
2016-11-26 18:00:00+00:00,11.9,57,1031,543,2.7
2016-11-26 18:30:00+00:00,12.3,58,1038,561,2.8
2016-11-26 19:00:00+00:00,12.7,58,1038,563,2.9
2016-11-26 19:30:00+00:00,12.8,57,1034,549,3.1
2016-11-26 20:00:00+00:00,12.8,56,1023,519,3.3
2016-11-26 20:30:00+00:00,12.5,54,1005,474,3.4
2016-11-26 21:00:00+00:00,12.2,51,978,415,3.5
2016-11-26 21:30:00+00:00,11.1,48,938,344,3.1
2016-11-26 22:00:00+00:00,9.9,42,857,257,2.7
2016-11-26 22:30:00+00:00,7.2,35,763,171,2.4
2016-11-26 23:00:00+00:00,4.5,26,600,85,2.1
2016-11-26 23:30:00+00:00,4.5,0,0,0,2.1
2016-11-27 00:00:00+00:00,1.8,0,0,0,2.3
2016-11-27 00:30:00+00:00,1.3,0,0,0,2.3
2016-11-27 01:00:00+00:00,0.9,0,0,0,2.3
2016-11-27 01:30:00+00:00,0.8,0,0,0,2.4
2016-11-27 02:00:00+00:00,0.7,0,0,0,2.4
2016-11-27 02:30:00+00:00,1,0,0,0,2.4
2016-11-27 03:00:00+00:00,1.2,0,0,0,2.4
2016-11-27 03:30:00+00:00,1.4,0,0,0,2.3
2016-11-27 04:00:00+00:00,1.6,0,0,0,2.3
2016-11-27 04:30:00+00:00,1.8,0,0,0,2.3
2016-11-27 05:00:00+00:00,2,0,0,0,2.2
2016-11-27 05:30:00+00:00,2.2,0,0,0,2.2
2016-11-27 06:00:00+00:00,2.4,0,0,0,2.2
2016-11-27 06:30:00+00:00,2.8,0,0,0,2.2
2016-11-27 07:00:00+00:00,3.2,0,0,0,2.2
2016-11-27 07:30:00+00:00,3.3,0,0,0,2.1
2016-11-27 08:00:00+00:00,3.4,0,0,0,2
2016-11-27 08:30:00+00:00,3.2,0,0,0,1.8
2016-11-27 09:00:00+00:00,3,0,0,0,1.5
2016-11-27 09:30:00+00:00,2.7,0,0,0,1.3
2016-11-27 10:00:00+00:00,2.4,0,0,0,1.1
2016-11-27 10:30:00+00:00,1.8,0,0,0,1
2016-11-27 11:00:00+00:00,1.2,0,0,0,1
2016-11-27 11:30:00+00:00,0.7,0,0,0,1.1
2016-11-27 12:00:00+00:00,0.1,0,0,0,1.3
2016-11-27 12:30:00+00:00,-0.1,0,0,0,1.4
2016-11-27 13:00:00+00:00,-0.3,0,0,0,1.6
2016-11-27 13:30:00+00:00,0.4,0,0,0,2.2
2016-11-27 14:00:00+00:00,1.1,0,0,0,2.7
2016-11-27 14:30:00+00:00,1.8,19,0,19,3.5
2016-11-27 15:00:00+00:00,2.5,24,0,24,4.4
2016-11-27 15:30:00+00:00,2.8,84,11,87,4.7
2016-11-27 16:00:00+00:00,3,121,52,137,5
2016-11-27 16:30:00+00:00,3.5,143,36,155,5.2
2016-11-27 17:00:00+00:00,3.9,153,422,324,5.5
2016-11-27 17:30:00+00:00,4.3,60,906,461,5.7
2016-11-27 18:00:00+00:00,4.7,63,938,503,5.9
2016-11-27 18:30:00+00:00,5,152,572,428,5.9
2016-11-27 19:00:00+00:00,5.2,143,610,438,5.9
2016-11-27 19:30:00+00:00,5.3,120,680,442,5.7
2016-11-27 20:00:00+00:00,5.4,160,495,382,5.4
2016-11-27 20:30:00+00:00,5.3,149,468,344,5.3
2016-11-27 21:00:00+00:00,5.2,64,776,351,5.1
2016-11-27 21:30:00+00:00,4.7,50,861,321,4.9
2016-11-27 22:00:00+00:00,4.1,40,760,230,4.6
2016-11-27 22:30:00+00:00,3.1,54,390,123,4.3
2016-11-27 23:00:00+00:00,2,32,253,57,4.1
2016-11-27 23:30:00+00:00,2,0,0,0,4.1
2016-11-28 00:00:00+00:00,0.9,0,0,0,4.5
2016-11-28 00:30:00+00:00,0.7,0,0,0,4.9
2016-11-28 01:00:00+00:00,0.4,0,0,0,5.2
2016-11-28 01:30:00+00:00,0.3,0,0,0,5.6
2016-11-28 02:00:00+00:00,0.2,0,0,0,6.1
2016-11-28 02:30:00+00:00,-0.1,0,0,0,5.9
2016-11-28 03:00:00+00:00,-0.3,0,0,0,5.6
2016-11-28 03:30:00+00:00,-0.5,0,0,0,5.2
2016-11-28 04:00:00+00:00,-0.8,0,0,0,4.8
2016-11-28 04:30:00+00:00,-0.9,0,0,0,4.5
2016-11-28 05:00:00+00:00,-1.1,0,0,0,4.2
2016-11-28 05:30:00+00:00,-1.3,0,0,0,3.9
2016-11-28 06:00:00+00:00,-1.5,0,0,0,3.7
2016-11-28 06:30:00+00:00,-1.7,0,0,0,3.5
2016-11-28 07:00:00+00:00,-1.8,0,0,0,3.2
2016-11-28 07:30:00+00:00,-1.9,0,0,0,3.1
2016-11-28 08:00:00+00:00,-2,0,0,0,3
2016-11-28 08:30:00+00:00,-2.1,0,0,0,2.9
2016-11-28 09:00:00+00:00,-2.2,0,0,0,2.9
2016-11-28 09:30:00+00:00,-2.3,0,0,0,2.9
2016-11-28 10:00:00+00:00,-2.5,0,0,0,3
2016-11-28 10:30:00+00:00,-2.6,0,0,0,3
2016-11-28 11:00:00+00:00,-2.7,0,0,0,3.1
2016-11-28 11:30:00+00:00,-2.9,0,0,0,3
2016-11-28 12:00:00+00:00,-3.1,0,0,0,2.9
2016-11-28 12:30:00+00:00,-3.3,0,0,0,2.8
2016-11-28 13:00:00+00:00,-3.6,0,0,0,2.6
2016-11-28 13:30:00+00:00,-3.5,0,0,0,2.7
2016-11-28 14:00:00+00:00,-3.5,0,0,0,2.7
2016-11-28 14:30:00+00:00,-2.4,26,158,37,3.2
2016-11-28 15:00:00+00:00,-1.2,57,183,85,3.7
2016-11-28 15:30:00+00:00,-0.4,93,124,121,4.2
2016-11-28 16:00:00+00:00,0.4,125,99,154,4.7
2016-11-28 16:30:00+00:00,0.8,152,223,232,4.6
2016-11-28 17:00:00+00:00,1.3,159,375,310,4.6
2016-11-28 17:30:00+00:00,1.6,118,635,398,4.4
2016-11-28 18:00:00+00:00,1.9,124,655,429,4.2
2016-11-28 18:30:00+00:00,2.1,131,651,443,4.1
2016-11-28 19:00:00+00:00,2.2,144,604,434,4
2016-11-28 19:30:00+00:00,2.1,221,196,313,3.9
2016-11-28 20:00:00+00:00,2.1,208,147,274,3.8
2016-11-28 20:30:00+00:00,1.9,184,84,218,3.7
2016-11-28 21:00:00+00:00,1.6,153,50,171,3.5
2016-11-28 21:30:00+00:00,1.2,134,135,176,3.2
2016-11-28 22:00:00+00:00,0.8,101,136,135,2.8
2016-11-28 22:30:00+00:00,-0.2,68,122,89,2.1
2016-11-28 23:00:00+00:00,-1.2,34,39,37,1.4
2016-11-28 23:30:00+00:00,-1.2,0,0,0,1.4
2016-11-29 00:00:00+00:00,-2.7,0,0,0,1.1
2016-11-29 00:30:00+00:00,-2.9,0,0,0,1.1
2016-11-29 01:00:00+00:00,-3.1,0,0,0,1.1
2016-11-29 01:30:00+00:00,-3.2,0,0,0,1
2016-11-29 02:00:00+00:00,-3.3,0,0,0,1
2016-11-29 02:30:00+00:00,-3.5,0,0,0,1
2016-11-29 03:00:00+00:00,-3.7,0,0,0,1
2016-11-29 03:30:00+00:00,-3.8,0,0,0,1
2016-11-29 04:00:00+00:00,-4,0,0,0,0.9
2016-11-29 04:30:00+00:00,-4.1,0,0,0,0.9
2016-11-29 05:00:00+00:00,-4.2,0,0,0,0.9
2016-11-29 05:30:00+00:00,-4.4,0,0,0,0.9
2016-11-29 06:00:00+00:00,-4.6,0,0,0,0.9
2016-11-29 06:30:00+00:00,-4.8,0,0,0,1
2016-11-29 07:00:00+00:00,-5.1,0,0,0,1
2016-11-29 07:30:00+00:00,-5.3,0,0,0,1
2016-11-29 08:00:00+00:00,-5.4,0,0,0,1.1
2016-11-29 08:30:00+00:00,-5.6,0,0,0,1.1
2016-11-29 09:00:00+00:00,-5.7,0,0,0,1.1
2016-11-29 09:30:00+00:00,-5.8,0,0,0,1.2
2016-11-29 10:00:00+00:00,-6,0,0,0,1.2
2016-11-29 10:30:00+00:00,-6.1,0,0,0,1.2
2016-11-29 11:00:00+00:00,-6.2,0,0,0,1.3
2016-11-29 11:30:00+00:00,-5.8,0,0,0,1.4
2016-11-29 12:00:00+00:00,-5.5,0,0,0,1.6
2016-11-29 12:30:00+00:00,-5.3,0,0,0,1.7
2016-11-29 13:00:00+00:00,-5.1,0,0,0,1.9
2016-11-29 13:30:00+00:00,-4.9,0,0,0,1.9
2016-11-29 14:00:00+00:00,-4.8,0,0,0,1.9
2016-11-29 14:30:00+00:00,-3.9,25,110,33,2.3
2016-11-29 15:00:00+00:00,-3.1,54,234,89,2.6
2016-11-29 15:30:00+00:00,-2.4,90,72,106,3
2016-11-29 16:00:00+00:00,-1.8,122,186,177,3.3
2016-11-29 16:30:00+00:00,-1.4,151,214,227,3.4
2016-11-29 17:00:00+00:00,-1,179,186,254,3.4
2016-11-29 17:30:00+00:00,-0.6,180,359,337,3.4
2016-11-29 18:00:00+00:00,-0.3,120,662,427,3.4
2016-11-29 18:30:00+00:00,0,151,566,421,3.4
2016-11-29 19:00:00+00:00,0.2,139,616,433,3.4
2016-11-29 19:30:00+00:00,0.3,204,318,353,3.4
2016-11-29 20:00:00+00:00,0.3,196,287,324,3.4
2016-11-29 20:30:00+00:00,0.2,74,781,395,3.4
2016-11-29 21:00:00+00:00,0.2,52,845,362,3.3
2016-11-29 21:30:00+00:00,-0.2,85,565,261,3.1
2016-11-29 22:00:00+00:00,-0.5,60,580,203,2.9
2016-11-29 22:30:00+00:00,-1.3,66,160,94,2.5
2016-11-29 23:00:00+00:00,-2.1,34,101,43,2.1
2016-11-29 23:30:00+00:00,-2.1,0,0,0,2.1
2016-11-30 00:00:00+00:00,-3.4,0,0,0,2.1
2016-11-30 00:30:00+00:00,-3.7,0,0,0,2.1
2016-11-30 01:00:00+00:00,-4,0,0,0,2.1
2016-11-30 01:30:00+00:00,-4.2,0,0,0,2.1
2016-11-30 02:00:00+00:00,-4.4,0,0,0,2
2016-11-30 02:30:00+00:00,-4.6,0,0,0,1.8
2016-11-30 03:00:00+00:00,-4.9,0,0,0,1.6
2016-11-30 03:30:00+00:00,-5.1,0,0,0,1.5
2016-11-30 04:00:00+00:00,-5.3,0,0,0,1.4
2016-11-30 04:30:00+00:00,-5.5,0,0,0,1.4
2016-11-30 05:00:00+00:00,-5.8,0,0,0,1.4
2016-11-30 05:30:00+00:00,-6.1,0,0,0,1.3
2016-11-30 06:00:00+00:00,-6.5,0,0,0,1.3
2016-11-30 06:30:00+00:00,-6.9,0,0,0,1.3
2016-11-30 07:00:00+00:00,-7.2,0,0,0,1.4
2016-11-30 07:30:00+00:00,-7.3,0,0,0,1.5
2016-11-30 08:00:00+00:00,-7.4,0,0,0,1.7
2016-11-30 08:30:00+00:00,-7.4,0,0,0,1.8
2016-11-30 09:00:00+00:00,-7.3,0,0,0,1.8
2016-11-30 09:30:00+00:00,-7.3,0,0,0,1.8
2016-11-30 10:00:00+00:00,-7.2,0,0,0,1.8
2016-11-30 10:30:00+00:00,-7.2,0,0,0,1.8
2016-11-30 11:00:00+00:00,-7.1,0,0,0,1.8
2016-11-30 11:30:00+00:00,-7.1,0,0,0,1.8
2016-11-30 12:00:00+00:00,-7.1,0,0,0,1.7
2016-11-30 12:30:00+00:00,-7.1,0,0,0,1.7
2016-11-30 13:00:00+00:00,-7.1,0,0,0,1.6
2016-11-30 13:30:00+00:00,-7,0,0,0,1.7
2016-11-30 14:00:00+00:00,-7,0,0,0,1.8
2016-11-30 14:30:00+00:00,-6,20,534,56,2.2
2016-11-30 15:00:00+00:00,-4.9,30,734,139,2.6
2016-11-30 15:30:00+00:00,-3.7,36,842,225,2.9
2016-11-30 16:00:00+00:00,-2.6,40,912,306,3.2
2016-11-30 16:30:00+00:00,-1.7,44,957,377,3
2016-11-30 17:00:00+00:00,-0.9,45,989,438,2.9
2016-11-30 17:30:00+00:00,-0.4,47,1009,485,2.8
2016-11-30 18:00:00+00:00,0.2,49,1020,519,2.7
2016-11-30 18:30:00+00:00,0.4,50,1027,537,2.8
2016-11-30 19:00:00+00:00,0.6,50,1028,539,2.8
2016-11-30 19:30:00+00:00,0.6,49,1023,526,2.8
2016-11-30 20:00:00+00:00,0.6,49,1011,498,2.9
2016-11-30 20:30:00+00:00,0.3,48,994,455,2.9
2016-11-30 21:00:00+00:00,0,79,690,331,2.9
2016-11-30 21:30:00+00:00,-0.6,41,933,330,2.7
2016-11-30 22:00:00+00:00,-1.3,37,875,251,2.5
2016-11-30 22:30:00+00:00,-2.7,31,783,166,2.1
2016-11-30 23:00:00+00:00,-4.1,23,621,81,1.7
2016-11-30 23:30:00+00:00,-4.1,0,0,0,1.7
2016-12-01 00:00:00+00:00,-5.6,0,0,0,1.4
2016-12-01 00:30:00+00:00,-5.6,0,0,0,1.4
2016-12-01 01:00:00+00:00,-5.6,0,0,0,1.5
2016-12-01 01:30:00+00:00,-5.7,0,0,0,1.5
2016-12-01 02:00:00+00:00,-5.7,0,0,0,1.5
2016-12-01 02:30:00+00:00,-5.9,0,0,0,1.4
2016-12-01 03:00:00+00:00,-6.1,0,0,0,1.3
2016-12-01 03:30:00+00:00,-6.4,0,0,0,1.2
2016-12-01 04:00:00+00:00,-6.7,0,0,0,1.1
2016-12-01 04:30:00+00:00,-6.9,0,0,0,1.1
2016-12-01 05:00:00+00:00,-7.1,0,0,0,1.2
2016-12-01 05:30:00+00:00,-7.2,0,0,0,1.2
2016-12-01 06:00:00+00:00,-7.3,0,0,0,1.2
2016-12-01 06:30:00+00:00,-7.4,0,0,0,1.3
2016-12-01 07:00:00+00:00,-7.4,0,0,0,1.3
2016-12-01 07:30:00+00:00,-7.4,0,0,0,1.3
2016-12-01 08:00:00+00:00,-7.4,0,0,0,1.4
2016-12-01 08:30:00+00:00,-7.4,0,0,0,1.4
2016-12-01 09:00:00+00:00,-7.3,0,0,0,1.4
2016-12-01 09:30:00+00:00,-7.1,0,0,0,1.4
2016-12-01 10:00:00+00:00,-6.9,0,0,0,1.5
2016-12-01 10:30:00+00:00,-6.7,0,0,0,1.4
2016-12-01 11:00:00+00:00,-6.5,0,0,0,1.4
2016-12-01 11:30:00+00:00,-6.3,0,0,0,1.4
2016-12-01 12:00:00+00:00,-6.1,0,0,0,1.3
2016-12-01 12:30:00+00:00,-6,0,0,0,1.2
2016-12-01 13:00:00+00:00,-5.9,0,0,0,1.1
2016-12-01 13:30:00+00:00,-5.8,0,0,0,1.1
2016-12-01 14:00:00+00:00,-5.7,0,0,0,1.1
2016-12-01 14:30:00+00:00,-4.8,21,0,21,1.4
2016-12-01 15:00:00+00:00,-3.9,52,15,54,1.6
2016-12-01 15:30:00+00:00,-2.7,88,88,107,1.3
2016-12-01 16:00:00+00:00,-1.6,111,30,120,1
2016-12-01 16:30:00+00:00,-0.7,151,133,197,1
2016-12-01 17:00:00+00:00,0.2,135,483,326,0.9
2016-12-01 17:30:00+00:00,0.7,187,292,313,1
2016-12-01 18:00:00+00:00,1.3,212,200,304,1.1
2016-12-01 18:30:00+00:00,1.6,124,660,436,1.2
2016-12-01 19:00:00+00:00,1.9,55,982,520,1.3
2016-12-01 19:30:00+00:00,2,54,977,508,1.4
2016-12-01 20:00:00+00:00,2,54,964,480,1.5
2016-12-01 20:30:00+00:00,1.9,52,946,438,1.7
2016-12-01 21:00:00+00:00,1.7,50,916,383,1.8
2016-12-01 21:30:00+00:00,1.3,47,874,316,1.8
2016-12-01 22:00:00+00:00,0.8,42,807,240,1.8
2016-12-01 22:30:00+00:00,-0.4,35,709,157,1.6
2016-12-01 23:00:00+00:00,-1.6,33,122,44,1.4
2016-12-01 23:30:00+00:00,-1.6,0,0,0,1.4
2016-12-02 00:00:00+00:00,-3,0,0,0,1.3
2016-12-02 00:30:00+00:00,-3.1,0,0,0,1.2
2016-12-02 01:00:00+00:00,-3.2,0,0,0,1.2
2016-12-02 01:30:00+00:00,-3.3,0,0,0,1
2016-12-02 02:00:00+00:00,-3.3,0,0,0,0.9
2016-12-02 02:30:00+00:00,-3.3,0,0,0,0.8
2016-12-02 03:00:00+00:00,-3.3,0,0,0,0.7
2016-12-02 03:30:00+00:00,-3.2,0,0,0,0.7
2016-12-02 04:00:00+00:00,-3.2,0,0,0,0.6
2016-12-02 04:30:00+00:00,-3.2,0,0,0,0.6
2016-12-02 05:00:00+00:00,-3.2,0,0,0,0.6
2016-12-02 05:30:00+00:00,-3.3,0,0,0,0.5
2016-12-02 06:00:00+00:00,-3.3,0,0,0,0.5
2016-12-02 06:30:00+00:00,-3.4,0,0,0,0.4
2016-12-02 07:00:00+00:00,-3.5,0,0,0,0.4
2016-12-02 07:30:00+00:00,-3.8,0,0,0,0.5
2016-12-02 08:00:00+00:00,-4,0,0,0,0.5
2016-12-02 08:30:00+00:00,-4.3,0,0,0,0.5
2016-12-02 09:00:00+00:00,-4.5,0,0,0,0.6
2016-12-02 09:30:00+00:00,-4.8,0,0,0,0.6
2016-12-02 10:00:00+00:00,-5,0,0,0,0.6
2016-12-02 10:30:00+00:00,-5.3,0,0,0,0.7
2016-12-02 11:00:00+00:00,-5.7,0,0,0,0.8
2016-12-02 11:30:00+00:00,-6,0,0,0,0.9
2016-12-02 12:00:00+00:00,-6.4,0,0,0,0.9
2016-12-02 12:30:00+00:00,-6.7,0,0,0,0.9
2016-12-02 13:00:00+00:00,-7,0,0,0,0.9
2016-12-02 13:30:00+00:00,-6.9,0,0,0,0.9
2016-12-02 14:00:00+00:00,-6.9,0,0,0,0.9
2016-12-02 14:30:00+00:00,-6,16,0,16,1.2
2016-12-02 15:00:00+00:00,-5,39,0,39,1.4
2016-12-02 15:30:00+00:00,-4.2,79,10,81,1.7
2016-12-02 16:00:00+00:00,-3.4,114,241,183,2
2016-12-02 16:30:00+00:00,-2.8,148,183,211,2.3
2016-12-02 17:00:00+00:00,-2.3,174,192,249,2.5
2016-12-02 17:30:00+00:00,-2.1,194,214,286,2.7
2016-12-02 18:00:00+00:00,-1.8,210,192,298,2.9
2016-12-02 18:30:00+00:00,-1.7,205,58,232,3
2016-12-02 19:00:00+00:00,-1.6,176,19,184,3.1
2016-12-02 19:30:00+00:00,-1.6,215,174,295,3.1
2016-12-02 20:00:00+00:00,-1.5,203,165,275,3.1
2016-12-02 20:30:00+00:00,-1.6,183,174,254,3
2016-12-02 21:00:00+00:00,-1.6,157,91,190,2.9
2016-12-02 21:30:00+00:00,-1.8,126,58,144,2.8
2016-12-02 22:00:00+00:00,-2,77,0,77,2.6
2016-12-02 22:30:00+00:00,-2.7,57,0,57,2.2
2016-12-02 23:00:00+00:00,-3.3,23,0,23,1.8
2016-12-02 23:30:00+00:00,-3.3,0,0,0,1.8
2016-12-03 00:00:00+00:00,-4.4,0,0,0,1.4
2016-12-03 00:30:00+00:00,-4.7,0,0,0,1.4
2016-12-03 01:00:00+00:00,-4.9,0,0,0,1.3
2016-12-03 01:30:00+00:00,-5.2,0,0,0,1.3
2016-12-03 02:00:00+00:00,-5.5,0,0,0,1.3
2016-12-03 02:30:00+00:00,-5.7,0,0,0,1.1
2016-12-03 03:00:00+00:00,-6,0,0,0,1
2016-12-03 03:30:00+00:00,-6.4,0,0,0,1
2016-12-03 04:00:00+00:00,-6.9,0,0,0,1
2016-12-03 04:30:00+00:00,-7.2,0,0,0,1.1
2016-12-03 05:00:00+00:00,-7.5,0,0,0,1.2
2016-12-03 05:30:00+00:00,-7.6,0,0,0,1.3
2016-12-03 06:00:00+00:00,-7.8,0,0,0,1.4
2016-12-03 06:30:00+00:00,-7.8,0,0,0,1.5
2016-12-03 07:00:00+00:00,-7.9,0,0,0,1.6
2016-12-03 07:30:00+00:00,-7.9,0,0,0,1.6
2016-12-03 08:00:00+00:00,-7.9,0,0,0,1.6
2016-12-03 08:30:00+00:00,-7.9,0,0,0,1.6
2016-12-03 09:00:00+00:00,-7.9,0,0,0,1.6
2016-12-03 09:30:00+00:00,-7.9,0,0,0,1.5
2016-12-03 10:00:00+00:00,-7.9,0,0,0,1.4
2016-12-03 10:30:00+00:00,-7.9,0,0,0,1.4
2016-12-03 11:00:00+00:00,-8,0,0,0,1.3
2016-12-03 11:30:00+00:00,-8,0,0,0,1.2
2016-12-03 12:00:00+00:00,-8,0,0,0,1.2
2016-12-03 12:30:00+00:00,-8.1,0,0,0,1.1
