,Ambient Temperature,Barometric Pressure,Diffuse Horizontal,Direct Normal,Global Horizontal,Global Normal,Plane of array,Relative Humidity,UV-A,UV-B,Wind Direction,Wind Speed
1/2/2022 21:50,0.3980293,822.8712,-0.379331,-0.3520024,-2.673143,-1.297954,-1.453568,37.16619,0,0.001644668,328.0152,0.8554517
1/2/2022 21:55,0.9593468,822.8712,0.379332,0.3520034,-2.67315,-0.6489789,-1.453573,34.35958,0,0.001644668,269.0154,1.064562
1/2/2022 22:00,1.044395,822.5854,0.3793325,0.3520038,-2.673154,-0.6489797,-1.453574,33.69621,0,0.001644668,275.9655,1.815459
1/2/2022 22:05,1.044395,823.1162,0.3793329,0.3520043,-2.673157,-0.6489804,-1.453576,33.96836,0,0.001644668,228.2941,0.6178262
1/2/2022 22:10,-0.07824326,823.1978,0.3793332,-0.3520045,-2.673158,-1.297962,-2.180365,39.39445,0,0.001644668,281.5991,2.842
1/2/2022 22:15,0.3810196,822.5447,-0.3793333,0.3520045,-2.673159,-1.297962,-1.453577,37.76152,0,0.001644668,266.1679,2.319225
1/2/2022 22:20,0.483078,822.5038,-0.3793333,0.3520046,-2.004869,-0.6489812,-1.453578,36.26467,0,0.001644668,280.252,1.881994
1/2/2022 22:25,0.942337,823.0345,-0.3793333,1.056014,-2.00487,-0.6489812,-0.7267888,34.41061,-0.00370131,0.001644668,290.0495,1.264167
1/2/2022 22:30,1.095425,823.157,-0.3793333,0.7040093,-1.33658,-0.6489812,-0.7267888,32.9818,0.00370131,0.001644668,259.0953,1.958034
1/2/2022 22:35,1.248512,822.7079,0.3793333,0.3520046,-2.00487,-0.6489812,-0.7267888,34.66576,0,0.001644668,179,0.8269366
1/2/2022 22:40,0.04082489,823.157,0.3793333,-0.3520046,-3.341449,-1.297962,-2.180367,37.52339,0,0.001644668,287.049,0.05703011
1/2/2022 22:45,0.483078,823.0753,0.3793333,0.3520046,-2.67316,-1.297962,-1.453578,34.10444,0,0.001644668,280.252,1.273672
1/2/2022 22:50,0.6531715,822.7896,0.3793333,0.7040093,-2.67316,-1.297962,-1.453578,34.00238,0,0.001644668,278.8435,1.720408
1/2/2022 22:55,1.435619,823.2795,0.3793333,0.7040093,-2.00487,-0.6489812,-0.7267888,31.91019,0,0.001480201,277.3127,1.055057
1/2/2022 23:00,1.010376,823.3203,0.3793333,0.3520046,-2.67316,-0.6489812,-1.090183,33.42405,0,0.001644668,258.9728,1.615853
1/2/2022 23:05,0.7212105,823.0753,0.3793333,-0.3520046,-2.67316,-1.297962,-1.453578,33.30499,0,0.001644668,259.1259,1.178622
1/2/2022 23:10,0.5341072,823.157,0.3793333,-0.3520046,-2.67316,-1.297962,-1.453578,34.76782,0.00370131,0.001644668,269.0766,1.958034
1/2/2022 23:15,0.4320488,822.5038,0.3793333,-0.3520046,-2.67316,-1.297962,-1.453578,34.47865,0,0.001644668,271.8322,1.606348
1/2/2022 23:20,0.2109222,822.8304,0.3793333,-0.3520046,-2.67316,-1.297962,-1.453578,35.68634,-0.00740262,0.001644668,280.1907,1.824964
1/2/2022 23:25,0.159893,822.5854,0.3793243,-0.3519963,-2.673096,-1.297931,-1.816929,35.10801,0,0.001644668,285.8549,2.509325
1/2/2022 23:30,0.5341072,822.463,0.379319,0.3519913,-2.673059,-1.297913,-1.453523,32.94778,0,0.001644668,259.0647,2.49982
1/2/2022 23:35,0.5851364,822.6671,0.7586384,0.3519915,-2.67306,-0.6489569,-1.453523,32.99881,-0.00370131,0.001644668,280.252,1.596843
1/2/2022 23:40,1.486649,822.7896,-0.3793223,1.407977,-2.004811,-0.6489622,-0.7267675,30.83858,0,0.001480201,233.6828,1.710903
1/2/2022 23:45,-0.1292725,822.3406,0.3793216,-0.7039875,-2.673077,-1.297922,-1.816916,36.86001,0,0.001480201,264.6983,1.587338
1/2/2022 23:50,-0.6225548,822.3813,0.3793224,-0.703989,-2.673083,-1.297925,-2.180304,38.7651,0,0.001644668,252.0226,1.150107
1/2/2022 23:55,,,,,,,,,,,,
1/3/2022 0:00,0.07484436,822.912,0,0.7039817,-2.673055,-1.297912,-1.453521,34.18949,0,0.001644668,295.5913,2.604375
1/3/2022 0:05,0.00680542,822.0956,0.379319,0.3519913,-2.673059,-1.297913,-1.453523,34.76782,0,0.001644668,295.5301,2.42378
1/3/2022 0:10,-0.09525299,822.5854,-0.3793133,0.351986,-2.673018,-0.6489468,-1.453501,34.97194,0,0.001644668,293.9686,2.509325
1/3/2022 0:15,0.5000877,822.5038,0,0.7039594,-2.67297,-0.6489352,-1.453475,33.57714,0,0.001644668,295.7137,1.055057
1/3/2022 0:20,1.622726,822.463,0,1.759907,-2.004737,-0.6489382,-0.7267407,31.31485,0,0.001644668,242.1638,1.739418
1/3/2022 0:25,0.8742981,822.4222,0.3793077,-0.3519809,-3.341224,-1.297875,-2.180219,33.56013,0,0.001644668,273.1181,0.5988162
1/3/2022 0:30,-0.2483406,822.5447,0.379306,-0.7039585,-4.00945,-1.297869,-3.270314,37.7275,0,0.001644668,295.4076,0.8554517
1/3/2022 0:35,0.4660683,822.3406,0.3793048,0.3519781,-2.672958,-1.297865,-1.816835,35.07399,0,0.001644668,269.0154,1.273672
1/3/2022 0:40,0.1769028,822.6263,0,0,-2.672962,-1.297866,-1.45347,36.41776,0,0.001644668,302.7864,0.7128764
1/3/2022 0:45,0.1428833,822.6263,0.3793072,0.3519804,-2.672976,-0.6489365,-1.453478,36.77496,0,0.001644668,294.3054,1.397238
1/3/2022 0:50,0.3299904,822.4222,-0.3793076,0.3519807,-2.672978,-1.297874,-1.816849,36.62188,0,0.001644668,323.6981,1.958034
1/3/2022 0:55,0.3640099,821.7281,-0.3793065,0.7039595,-2.672971,-0.6489353,-1.453475,36.79197,0,0.001644668,294.1829,1.492288
1/3/2022 1:00,1.214493,822.2997,0.379309,0.7039641,-2.672988,-0.6489395,-1.090113,33.04984,0,0.001644668,259.0953,1.501793
1/3/2022 1:05,0.5000877,821.8915,0.3793091,-0.3519822,-2.672989,-1.297879,-1.816856,34.35958,0,0.001480201,269.1378,0.522776
1/3/2022 1:10,-0.3333893,822.0139,0.3793144,-0.7039741,-4.009539,-1.297897,-3.270386,37.0131,0,0.001644668,237.9998,1.064562
1/3/2022 1:15,-0.7076035,821.8915,0.3793128,-0.7039711,-3.341269,-1.297892,-2.543623,38.78211,0,0.001644668,269.0766,1.596843
1/3/2022 1:20,-0.6395645,822.1364,-0.3793147,-0.3519873,-3.341285,-1.297899,-2.180259,36.4858,0,0.001644668,290.0801,0.8364416
1/3/2022 1:25,-0.7416229,822.0956,0.379318,-0.3519904,-4.009577,-1.29791,-2.907037,38.08471,0,0.001644668,268.9235,1.501793
1/3/2022 1:30,-1.047794,821.8915,0,0,-3.341357,-1.297926,-2.180306,39.30941,0,0.001644668,306.9197,0.2566355
1/3/2022 1:35,-0.6395645,822.5038,0,0.3519984,-2.673113,-1.297939,-2.180328,37.96564,0,0.001644668,335.394,1.283177
1/3/2022 1:40,-0.7246132,822.6671,0,0.3520002,-3.341407,-1.297946,-2.543729,38.27182,0,0.001644668,253.3698,1.264167
1/3/2022 1:45,-1.592106,822.3406,0.3793305,-0.352002,-4.009709,-1.297953,-2.907134,39.66661,0,0.001644668,235.3361,1.387733
1/3/2022 1:50,-1.439018,822.3813,0,0.3520031,-2.673148,-1.297957,-2.180357,38.27182,0,0.001644668,343.3239,2.642395
1/3/2022 1:55,-1.047794,822.2181,0.3793323,0.3520036,-2.673152,-1.297959,-2.18036,36.57085,-0.00370131,0.001644668,269.046,1.397238
1/3/2022 2:00,-1.234901,822.3813,0.3793328,0.7040083,-2.673156,-0.6489802,-2.180363,36.63889,0.00370131,0.001644668,208.3928,0.3706957
1/3/2022 2:05,-1.932301,822.5854,0.3793331,-0.3520044,-2.673158,-1.297961,-2.180365,40.1769,0,0.001644668,334.9347,1.739418
1/3/2022 2:10,-1.507057,822.4222,-0.3793332,0.3520045,-2.673159,-1.297962,-2.180366,37.93162,0,0.001644668,344.8548,2.661405
1/3/2022 2:15,-1.626125,822.2589,0.3793333,0.3520046,-2.673159,-1.297962,-2.180366,39.58156,0,0.001644668,332.1791,0.9219868
1/3/2022 2:20,-2.442593,822.2589,0.3793333,-0.3520046,-3.341449,-1.297962,-2.907155,42.40517,0.00370131,0.001644668,329.2399,2.956061
1/3/2022 2:25,-1.35397,822.6263,0.3793333,0.7040093,-2.67316,-1.297962,-1.453578,37.48937,-0.00370131,0.001644668,271.679,1.834469
1/3/2022 2:30,-1.370979,822.6671,-0.3793333,0.3520046,-2.67316,-0.6489812,-1.453578,38.01667,0,0.001644668,333.6182,2.861011
1/3/2022 2:35,-1.081814,822.6671,-0.3793333,0.3520046,-2.00487,-0.6489812,-1.453578,38.83314,0,0.001644668,331.9342,3.640422
1/3/2022 2:40,-1.30294,822.5447,0.3793333,0.3520046,-2.67316,-0.6489812,-1.453578,38.85015,0.00370131,0.001644668,277.2514,1.939024
1/3/2022 2:45,-1.268921,822.5854,0,0.3520046,-2.67316,-1.297962,-2.180367,39.03725,0,0.001644668,326.3925,2.718435
1/3/2022 2:50,-1.915291,822.2997,0.3793333,-0.3520046,-3.341449,-1.297962,-2.543761,41.46964,0.00370131,0.001644668,271.679,0.8174316
1/3/2022 2:55,-2.391563,822.2997,0.3793401,-0.7040217,-2.673207,-1.297985,-2.543806,41.70778,0,0.001644668,281.446,3.279231
1/3/2022 3:00,-2.085388,822.0139,0.3793465,0.3520168,-2.673252,-1.298007,-1.453628,41.77581,0,0.001644668,314.1148,1.824964
1/3/2022 3:05,-1.796223,822.0139,0,0.7040575,-2.673343,-0.6490256,-1.453677,39.05426,0,0.001644668,269.0154,2.38576
1/3/2022 3:10,-1.830242,821.9731,0.3793679,0.3520367,-2.673404,-0.6490403,-1.45371,40.10886,0,0.001644668,280.4969,3.051111
1/3/2022 3:15,-1.745193,822.3406,0.3793759,0.3520442,-2.67346,-0.6490541,-1.453741,39.27539,0.00370131,0.001644668,268.9235,2.062589
1/3/2022 3:20,-1.473038,821.7281,0,1.056132,-2.005093,-0.6490535,-1.090305,38.10172,0.00370131,0.001644668,314.1455,2.281204
1/3/2022 3:25,-0.3674088,821.9731,-0.379379,2.464329,-1.33674,-0.6490592,-0.7268762,33.39003,0.00370131,0.001644668,299.694,2.072094
1/3/2022 3:30,0.2959709,822.1772,-0.3793845,2.112313,-2.00514,-0.6490688,-0.7268869,31.96122,-0.00370131,0.001644668,280.0682,0.3611907
1/3/2022 3:35,-0.3844185,822.0956,0.3793892,-0.3520564,-3.341941,-1.298153,-2.180687,36.97908,0,0.001644668,340.5071,0.8079266
1/3/2022 3:40,-1.609116,822.0139,0.3793857,-1.05616,-4.010293,-1.298142,-2.907557,37.50638,0,0.001644668,289.8965,0.6273313
1/3/2022 3:45,-0.2313309,821.8915,0,0.7040952,-2.673486,-1.298121,-1.453755,32.57357,0,0.001644668,268.9235,1.615853
1/3/2022 3:50,0.227932,822.0548,0,1.408193,-2.673491,-0.6490617,-0.7268791,31.3999,0,0.001644668,270.3013,1.948529
1/3/2022 3:55,0.3305397,822.0184,0,0.7040956,-2.673487,-0.6490607,-0.7268779,30.97508,-0.00370136,0.00164469,277.3165,1.026556
1/3/2022 4:00,0.5174522,821.5269,0,1.408201,-2.005129,-0.6490651,-0.7268829,31.51924,0.003701342,0.001480214,267.395,2.946581
1/3/2022 4:05,1.401791,821.3214,0.3793779,1.408184,-2.005105,-0.6490574,-0.7268742,28.62745,0,0.001644675,244.9205,1.720416
1/3/2022 4:10,1.639839,821.2391,0,1.408175,-2.005092,-0.6490532,-0.7268694,28.67842,0,0.001644672,282.8857,1.843978
1/3/2022 4:15,0.9934387,821.6879,0.3793783,0.3520463,-2.673476,-0.649058,-1.817187,29.78403,0,0.00164467,259.6162,2.195663
1/3/2022 4:20,0.619194,821.3203,0.3793812,-0.3520491,-2.673497,-1.298126,-1.453761,30.05616,0.003701313,0.001644669,257.6871,2.490317
1/3/2022 4:25,0.9083443,821.7692,0.3793807,0.3520486,-2.673494,-0.6490622,-1.453759,29.29072,0,0.001644669,275.9044,1.96754
1/3/2022 4:30,1.231522,821.3201,0,0.7040854,-2.673449,-0.6490513,-1.090301,28.13405,0,0.001644668,294.1218,1.387733
1/3/2022 4:35,1.775833,821.565,0.37936,0.7040587,-2.00501,-0.6490268,-0.7268398,27.02842,0,0.001644668,275.7207,1.159613
1/3/2022 4:40,1.775833,821.7283,0.3793514,0.3520214,-2.673287,-1.298024,-1.453647,26.297,0,0.001644668,268.9236,1.511298
1/3/2022 4:45,1.758823,821.8508,0.3793518,0.7040434,-2.004967,-0.6490127,-0.7268241,27.38562,-0.003701311,0.001644668,287.1716,1.710904
1/3/2022 4:50,1.928921,821.2384,0,0.7040228,-2.004908,-0.6489936,-0.7268028,26.90935,0,0.001644668,256.2173,1.273673
1/3/2022 4:55,2.456219,821.1976,0.3793334,0.7040094,-1.33658,-0.6489813,-0.7267889,26.07588,0,0.001480201,266.0455,1.511298
1/3/2022 5:00,1.911911,821.2792,0.3793318,0.3520032,-2.673149,-0.6489786,-1.090179,27.28356,-0.003701311,0.001480201,270.3626,1.273673
1/3/2022 5:05,1.809853,821.4017,0,0.3520074,-2.004886,-0.6489863,-0.7267946,27.67479,0,0.001480201,284.1405,1.720409
1/3/2022 5:10,2.575287,821.7283,0,0.7040157,-1.336592,-0.6489871,-0.3633977,25.17436,0,0.001480201,287.2022,1.036047
1/3/2022 5:15,2.898472,821.8508,0,1.40803,-1.336591,-0.6489865,-0.3633974,24.3749,0,0.001480201,263.4124,3.165172
1/3/2022 5:20,2.37117,821.3201,0,0.7040135,-1.336588,-0.648985,-0.7267931,26.72224,0,0.001480201,287.0491,1.055057
1/3/2022 5:25,2.456219,821.8508,0,0.3520061,-1.336585,-0.6489838,-0.3633959,27.50469,0,0.001644668,263.3206,2.015064
1/3/2022 5:30,2.473228,821.7692,0.3793345,0.3520057,-1.336584,-0.6489832,-0.7267911,26.92636,0,0.001644668,270.0258,1.958034
1/3/2022 5:35,2.252102,821.2792,0.3793342,0.3520054,-1.336583,-0.6489825,-0.7267903,27.64077,0,0.001480201,274.5572,2.509326
1/3/2022 5:40,2.35416,821.0751,0.3793339,0.3520051,-1.336582,-0.648982,-0.7267898,27.92993,0,0.001644668,269.1991,0.8364419
1/3/2022 5:45,2.252102,821.6467,0.3793312,0.3520026,-1.336572,-0.6489775,-0.7267846,27.5217,0,0.001480201,259.126,1.159613
1/3/2022 5:50,1.877892,821.5242,0.3793235,-0.3519955,-1.336545,-0.6489643,-0.7267699,28.9165,0,0.001644668,273.2713,1.834469
1/3/2022 5:55,2.131886,821.4338,0.3793163,0,-1.33652,-0.648952,-0.7267562,27.16376,0,0.001480161,257.6187,2.518762
1/3/2022 6:00,2.148994,821.3937,0,0.3519777,-1.336478,-0.6489315,-0.7267331,27.98026,0,0.001480164,256.1803,2.414215
1/3/2022 6:05,2.438526,821.6415,0,0.3519727,-1.336459,-0.6489223,-0.7267229,27.91247,0,0.001315713,271.8279,2.385722
1/3/2022 6:10,2.266541,821.4639,0.379292,0.3519663,-1.336434,-0.6489105,-0.7267096,28.6426,0,0.001315654,269.0296,2.832324
1/3/2022 6:15,2.061478,821.2932,0.3792848,0,-1.336409,-0.6488981,-0.7266958,29.15219,0,0.001644531,276.0343,3.060361
1/3/2022 6:20,2.434341,821.2832,0,0.7039119,-1.336395,-0.6488914,-0.7266883,28.0798,0,0.001644479,289.9856,2.404495
1/3/2022 6:25,2.094475,821.163,0,0,-1.33638,-0.6488839,-0.7266799,29.45763,-0.003700912,0.001480042,273.1805,2.642111
1/3/2022 6:30,1.821072,821.1123,0.3792737,-0.3519492,-1.336369,-0.6488791,-1.090012,29.3887,-0.003700799,0.001479996,278.6824,2.746571
1/3/2022 6:35,2.16074,821.5984,0.3792724,0.3519481,-1.336365,-0.6488768,-0.7266719,28.94618,0,0.001644422,259.0564,1.511072
1/3/2022 6:40,1.786617,820.9865,0.3792711,0.3519469,-1.336361,-0.6488747,-0.7266696,29.83058,0,0.001644423,252.1075,2.841578
1/3/2022 6:45,2.364414,821.3505,0.3792704,0.3519462,-1.336358,-0.6488734,-0.7266681,28.2146,0,0.001479965,259.1151,1.615596
1/3/2022 6:50,2.058125,821.3901,0.37927,0.3519459,-1.336357,-0.6488729,-0.7266675,29.30293,0,0.0016444,266.155,2.508916
1/3/2022 6:55,2.091999,821.2257,0.3792697,0.3519456,-1.336356,-0.6488723,-0.7266669,29.37086,0.003700695,0.001479955,269.1235,2.328342
1/3/2022 7:00,2.483082,821.3884,0.3792696,0.703891,-1.336355,0.6488721,-0.3633333,28.12931,0.007401376,0.001644391,269.0312,2.394862
1/3/2022 7:05,2.585094,821.3065,0.7585391,0.3519454,-0.6681775,1.946616,0.7266666,27.55106,0.01110206,0.00164439,277.4188,1.815152
1/3/2022 7:10,2.653099,821.4288,5.689043,0.3519454,4.009065,11.03082,6.539998,27.27894,0.02960547,0.001644389,281.6737,2.176281
1/3/2022 7:15,2.58506,821.1838,9.481738,0.3519454,7.349952,15.57293,10.53666,28.86056,0.06661228,0.001644389,280.4185,2.394858
1/3/2022 7:20,2.602066,821.4287,10.99882,0.7038908,8.686307,15.57293,11.26333,28.11226,0.1073198,0.001644389,273.1328,2.499396
1/3/2022 7:25,2.738121,821.4287,10.61955,159.0793,10.69084,173.2488,64.30998,26.00342,0.1924355,0.002137705,264.7451,2.195287
1/3/2022 7:30,3.197304,821.4287,14.79151,278.0369,20.04532,301.0766,112.6333,25.61226,0.2997552,0.002302144,252.194,0.8458032
1/3/2022 7:35,3.095264,821.5511,22.75617,356.8727,31.40434,388.0254,120.99,30.03403,0.4403812,0.0029599,201.5613,0.1805647
1/3/2022 7:40,2.806149,821.0206,29.20375,399.81,41.427,434.7442,178.7599,26.39457,0.6217146,0.003617655,263.4287,2.185783
1/3/2022 7:45,3.146282,821.0206,23.13544,125.2926,26.7271,151.836,71.21331,26.90478,0.8289528,0.003946533,285.8675,3.297682
1/3/2022 7:50,2.891182,820.9797,22.75617,5.983072,20.04532,25.30601,24.34333,28.16328,1.036191,0.005097605,292.8165,2.166777
1/3/2022 7:55,2.789139,821.2655,28.06594,1.407782,25.39074,22.71052,27.24999,26.56464,1.317443,0.006084238,269.2451,2.62294
1/3/2022 8:00,2.704105,821.3471,34.13425,0.7038908,31.40434,24.65714,32.69999,28.38437,1.624599,0.007893066,269.0614,3.0696
1/3/2022 8:05,2.346962,821.0614,39.8233,0,38.08611,28.55037,38.14999,30.40818,1.902151,0.009373016,287.2451,1.710613
1/3/2022 8:10,2.857166,821.1431,46.65015,0.3519454,44.76789,32.4436,43.96332,28.41838,2.220409,0.01118184,256.2348,1.501538
1/3/2022 8:15,2.686371,821.0559,54.61481,0.3519454,52.78602,36.9857,50.86665,28.65599,2.605236,0.01381263,297.1583,2.366308
1/3/2022 8:20,2.498455,821.376,62.57947,0.3519454,60.80415,42.82555,58.13332,30.62814,2.990041,0.01644328,269.1739,2.508807
1/3/2022 8:25,2.277359,821.0902,69.78559,0,67.48592,48.6654,65.03664,31.6655,3.371196,0.01973193,290.0505,1.720052
1/3/2022 8:30,2.224049,820.7871,78.50879,0.3519454,76.17223,55.15412,73.02998,31.3917,3.811354,0.02351261,217.1842,0.7126902
1/3/2022 8:35,1.985523,821.0286,89.12833,0.3519454,86.86307,63.58945,82.47664,33.78908,4.299753,0.0276229,280.3285,1.501385
1/3/2022 8:40,2.019215,821.4342,98.61007,0.3519454,96.88573,73.97141,91.92331,33.41471,4.728952,0.03173321,235.3313,1.72943
1/3/2022 8:45,1.236774,821.3917,104.6759,0,102.2287,77.86276,95.91766,37.34266,5.002747,0.03551471,276.0703,3.069247
1/3/2022 8:50,1.116627,820.8525,111.1222,0,108.9092,82.40392,100.6399,37.12059,5.294924,0.03880206,289.9894,2.061946
1/3/2022 8:55,3.30975,821.3389,118.3264,2.111571,118.2617,89.54004,108.6314,25.74439,5.64268,0.04340525,265.1943,1.833878
1/3/2022 9:00,3.513412,821.4177,123.6296,2.111463,122.9324,94.72591,112.9854,27.47857,5.901636,0.04735075,280.4955,2.565506
1/3/2022 9:05,3.513214,821.5386,125.9022,1.759514,124.934,97.31898,115.1627,27.22339,6.068112,0.05063877,267.578,2.166417
1/3/2022 9:10,4.176289,821.2116,127.0364,1.759465,125.5987,99.26263,116.2493,25.67598,6.230904,0.05392691,274.8315,1.72933
1/3/2022 9:15,4.159225,821.5785,130.8229,1.407512,129.6016,100.5559,120.2402,25.09781,6.538,0.05853034,266.1999,2.337443
1/3/2022 9:20,4.108177,821.2925,142.9528,1.407469,140.9541,108.3375,132.2239,25.70993,7.229905,0.06707966,266.1385,1.966871
1/3/2022 9:25,4.142178,821.5781,162.6676,1.055583,161.6602,129.0945,155.4693,26.78117,8.36212,0.08039693,252.151,1.282742
1/3/2022 9:30,4.516247,821.0475,185.4138,1.40741,183.7002,161.5264,186.7039,25.82895,9.712636,0.09667359,277.3711,1.035695
1/3/2022 9:35,4.448231,821.4963,208.1589,2.814751,207.0753,204.3357,222.2958,26.16902,11.11125,0.1126214,283.064,1.491781
1/3/2022 9:40,4.822319,821.4148,243.4177,48.90567,255.1669,317.2028,309.8299,25.30182,13.59769,0.1358034,269.2602,1.615304
1/3/2022 9:45,5.349438,821.2107,268.8172,103.4393,297.2451,426.1743,391.1864,23.78848,15.77702,0.1589853,270.5763,2.403952
1/3/2022 9:50,5.48547,821.578,271.8479,141.0842,313.9413,494.2798,436.5847,24.36661,17.07944,0.1755908,288.6651,2.166407
1/3/2022 9:55,5.944576,821.2515,273.3633,187.877,332.6429,565.6301,487.4328,24.00953,18.41886,0.1933472,278.9626,1.510784
1/3/2022 10:00,6.182632,821.578,278.2911,165.3592,331.3056,553.952,480.1665,22.27513,18.82586,0.2045271,281.7173,2.061888
1/3/2022 10:05,6.281815,821.2318,289.2856,202.6525,357.355,603.2484,525.2036,24.39912,20.51183,0.2249003,287.3925,1.729219
1/3/2022 10:10,6.756062,821.4641,296.1098,324.0326,410.1229,731.0326,631.6239,21.74582,23.64835,0.2612226,241.0162,1.957171
1/3/2022 10:15,6.941494,821.4124,298.7635,470.0404,474.9138,899.033,754.7517,22.11912,26.73668,0.3031328,293.2778,1.738593
1/3/2022 10:20,7.110687,821.1211,304.4505,490.7979,492.2803,917.1948,781.9921,20.75863,28.46017,0.3307444,287.4582,2.22308
1/3/2022 10:25,7.892433,820.7926,314.3081,631.8801,560.4113,1063.141,910.2051,19.78942,31.7858,0.3724959,328.3102,0.8265244
1/3/2022 10:30,9.303253,820.9948,315.8246,670.2292,582.4536,1102.061,943.9836,16.74611,33.17662,0.4015898,245.2239,0.3990095
1/3/2022 10:35,10.27217,820.953,326.8197,575.2361,552.3958,1007.357,880.785,16.54204,32.18507,0.3938625,208.6844,0.1995042
1/3/2022 10:40,8.878006,820.7893,338.5731,503.1117,537.7009,946.3839,842.2847,25.79059,31.78178,0.3945195,335.5595,1.843036
1/3/2022 10:45,8.469955,820.5443,352.9805,451.0414,532.3573,910.0594,815.0439,24.5155,31.12696,0.3984644,328.4903,0.3895073
1/3/2022 10:50,7.548454,820.4395,368.1396,414.4441,538.3593,902.2596,816.4824,28.61067,31.47243,0.403038,66.50283,0.5984679
1/3/2022 10:55,7.067608,820.3657,371.1462,241.3314,466.8564,715.3999,662.7998,29.6956,27.62616,0.3602644,124.1091,1.500765
1/3/2022 11:00,6.810486,820.3918,366.5773,259.259,470.1707,720.5502,671.117,29.76222,27.93188,0.3635347,80.68889,1.158765
1/3/2022 11:05,7.062706,820.5363,371.8593,303.5623,496.1835,776.2737,720.0946,26.20827,29.73137,0.3881641,70.61893,0.835782
1/3/2022 11:10,7.724144,820.2004,370.3251,231.4418,464.1061,701.0118,656.8775,28.21299,28.34363,0.3773067,145.2623,1.054194
1/3/2022 11:15,7.757599,820.0745,362.736,213.4985,448.0692,668.5724,629.2664,27.15895,27.64434,0.3700719,125.5287,0.3893825
1/3/2022 11:20,7.060318,820.6016,355.9051,274.6926,470.7622,724.3239,678.9963,29.04517,29.26018,0.3911023,4.659475,3.04855
1/3/2022 11:25,6.414261,820.4368,347.1826,280.3162,471.4232,731.4466,677.1712,28.51817,28.83105,0.3911004,7.382099,2.060847
1/3/2022 11:30,6.941021,820.1915,330.8827,338.6986,478.7655,767.1064,714.9287,28.12722,29.93675,0.3984944,14.38755,1.937383
1/3/2022 11:35,7.450802,820.2317,319.5005,491.3237,538.8419,917.5114,847.7896,28.02521,33.45366,0.4463129,342.6648,0.9496959
1/3/2022 11:40,8.266541,820.0684,313.4225,518.7333,545.4948,945.3514,869.5357,26.49561,34.23025,0.4614307,176.247,0.7407622
1/3/2022 11:45,8.708401,819.7827,299.0135,427.9881,489.3974,830.5656,768.9479,27.44734,32.12968,0.4380961,89.18362,0.2564176
1/3/2022 11:50,8.759369,820.0273,289.1518,477.9123,501.401,865.553,803.4151,25.54386,33.52388,0.4573223,-0.9388171,-0.03798778
1/3/2022 11:55,9.201248,819.8234,278.5355,474.3866,492.0446,842.1964,784.522,26.17268,33.25021,0.4588012,100.3189,0.8262342
1/3/2022 12:00,9.150261,819.4155,271.33,680.445,580.1608,1046.404,965.2955,25.33992,37.8988,0.5219027,124.119,1.063658
1/3/2022 12:05,9.523312,819.7772,258.0585,651.5892,550.7682,986.7264,917.3467,24.64269,37.12896,0.5102268,118.4576,0.1899357
1/3/2022 12:10,9.863625,819.168,246.682,667.7421,548.0793,996.4175,920.9459,24.20102,36.92216,0.51171,117.2043,0.8357238
1/3/2022 12:15,10.10086,819.5306,229.2469,718.3629,550.7393,1015.847,937.6263,23.79281,37.70935,0.520412,179.5161,0.7122548
1/3/2022 12:20,10.94749,819.5519,213.7049,752.7997,548.0529,1031.375,951.3924,22.5678,38.07682,0.5264598,149.5585,0.8546534
1/3/2022 12:25,11.62506,819.0898,192.1026,901.1588,594.7671,1160.999,1059.175,19.40613,40.48242,0.5578201,263.9497,0.7311726
1/3/2022 12:30,10.96065,818.753,175.8079,915.2125,582.7449,1153.207,1047.911,16.51676,39.90057,0.5504081,296.271,0.8545892
1/3/2022 12:35,11.12747,818.9783,157.9978,892.6992,552.0323,1106.521,1003.616,16.31186,38.92205,0.5323027,150.9755,0.6266608
1/3/2022 12:40,11.61719,819.0003,138.2944,951.0567,556.0331,1141.516,1031.92,15.44438,39.31165,0.5340785,185.2806,0.3892663
1/3/2022 12:45,11.83692,818.3816,125.4118,958.7886,542.6812,1138.92,1021.027,17.12606,38.68598,0.5230601,102.9797,0.5031868
1/3/2022 12:50,12.12474,818.824,114.0448,980.5839,540.0094,1154.473,1029.735,15.63063,38.50408,0.5151649,87.65624,1.253196
1/3/2022 12:55,11.85239,818.78,101.1625,965.1122,517.3134,1127.246,997.0661,15.12078,37.41679,0.4980753,73.49619,0.5981101
1/3/2022 13:00,11.30846,818.86,93.58464,979.8779,510.6378,1133.727,997.065,16.05513,37.12455,0.4900234,76.33986,0.7310198
1/3/2022 13:05,11.46127,818.5332,98.13122,965.8138,506.6325,1128.541,986.9015,19.21515,36.46272,0.4763879,107.3796,0.6265872
1/3/2022 13:10,11.2743,818.5327,107.9822,976.3611,514.6423,1150.58,1002.872,15.22259,36.49594,0.4724447,167.9911,0.1708871
1/3/2022 13:15,11.86889,818.6955,112.5288,908.856,483.9372,1092.24,941.8933,16.12302,34.66963,0.4440253,106.0032,0.40823
1/3/2022 13:20,12.00478,818.6954,112.5288,811.8176,435.8772,991.1187,854.7818,15.06966,32.36275,0.4067356,158.0827,1.053803
1/3/2022 13:25,12.02177,818.6953,98.13116,959.4847,482.6022,1127.244,960.0415,16.08903,33.89696,0.4183988,15.85016,0.7215225
