measured_on,Year,Month,Day,Hour,Minute,dhi_clear,temp_air,dni_clear,ghi_clear,ghi
2016-07-03 12:00:00-07:00,2016.0,7.0,3.0,11.5,30.0,108.0,28.5,938.5,1000.0,763.5
2016-07-03 12:15:00-07:00,2016.0,7.0,3.0,11.75,30.0,109.5,28.75,936.25,1000.5,794.25
2016-07-03 12:30:00-07:00,2016.0,7.0,3.0,12.0,30.0,111.0,29.0,934.0,1001.0,825.0
2016-07-03 12:45:00-07:00,2016.0,7.0,3.0,12.25,30.0,112.5,28.75,928.25,987.0,629.0
2016-07-03 13:00:00-07:00,2016.0,7.0,3.0,12.5,30.0,114.0,28.5,922.5,973.0,433.0
2016-07-03 13:15:00-07:00,2016.0,7.0,3.0,12.75,30.0,115.5,28.25,916.75,959.0,237.0
2016-07-03 13:30:00-07:00,2016.0,7.0,3.0,13.0,30.0,117.0,28.0,911.0,945.0,41.0
2016-07-03 13:45:00-07:00,2016.0,7.0,3.0,13.25,30.0,116.0,27.75,904.25,918.5,223.5
2016-07-03 14:00:00-07:00,2016.0,7.0,3.0,13.5,30.0,115.0,27.5,897.5,892.0,406.0
2016-07-03 14:15:00-07:00,2016.0,7.0,3.0,13.75,30.0,114.0,27.25,890.75,865.5,588.5
2016-07-03 14:30:00-07:00,2016.0,7.0,3.0,14.0,30.0,113.0,27.0,884.0,839.0,771.0
2016-07-03 14:45:00-07:00,2016.0,7.0,3.0,14.25,30.0,111.0,26.75,873.75,801.5,744.25
2016-07-03 15:00:00-07:00,2016.0,7.0,3.0,14.5,30.0,109.0,26.5,863.5,764.0,717.5
2016-07-03 15:15:00-07:00,2016.0,7.0,3.0,14.75,30.0,107.0,26.25,853.25,726.5,690.75
2016-07-03 15:30:00-07:00,2016.0,7.0,3.0,15.0,30.0,105.0,26.0,843.0,689.0,664.0
2016-07-03 15:45:00-07:00,2016.0,7.0,3.0,15.25,30.0,100.5,25.75,830.75,644.75,509.25
2016-07-03 16:00:00-07:00,2016.0,7.0,3.0,15.5,30.0,96.0,25.5,818.5,600.5,354.5
2016-07-03 16:15:00-07:00,2016.0,7.0,3.0,15.75,30.0,91.5,25.25,806.25,556.25,199.75
2016-07-03 16:30:00-07:00,2016.0,7.0,3.0,16.0,30.0,87.0,25.0,794.0,512.0,45.0
2016-07-03 16:45:00-07:00,2016.0,7.0,3.0,16.25,30.0,81.5,24.75,773.25,463.5,87.0
2016-07-03 17:00:00-07:00,2016.0,7.0,3.0,16.5,30.0,76.0,24.5,752.5,415.0,129.0
2016-07-03 17:15:00-07:00,2016.0,7.0,3.0,16.75,30.0,70.5,24.25,731.75,366.5,171.0
2016-07-03 17:30:00-07:00,2016.0,7.0,3.0,17.0,30.0,65.0,24.0,711.0,318.0,213.0
2016-07-03 17:45:00-07:00,2016.0,7.0,3.0,17.25,30.0,58.75,23.25,663.5,271.0,181.5
2016-07-03 18:00:00-07:00,2016.0,7.0,3.0,17.5,30.0,52.5,22.5,616.0,224.0,150.0
2016-07-03 18:15:00-07:00,2016.0,7.0,3.0,17.75,30.0,46.25,21.75,568.5,177.0,118.5
2016-07-03 18:30:00-07:00,2016.0,7.0,3.0,18.0,30.0,40.0,21.0,521.0,130.0,87.0
2016-07-03 18:45:00-07:00,2016.0,7.0,3.0,18.25,30.0,30.0,20.25,390.75,97.5,65.25
2016-07-03 19:00:00-07:00,2016.0,7.0,3.0,18.5,30.0,20.0,19.5,260.5,65.0,43.5
2016-07-03 19:15:00-07:00,2016.0,7.0,3.0,18.75,30.0,10.0,18.75,130.25,32.5,21.75
2016-07-03 19:30:00-07:00,2016.0,7.0,3.0,19.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-03 19:45:00-07:00,2016.0,7.0,3.0,19.25,30.0,0.0,17.75,0.0,0.0,0.0
2016-07-03 20:00:00-07:00,2016.0,7.0,3.0,19.5,30.0,0.0,17.5,0.0,0.0,0.0
2016-07-03 20:15:00-07:00,2016.0,7.0,3.0,19.75,30.0,0.0,17.25,0.0,0.0,0.0
2016-07-03 20:30:00-07:00,2016.0,7.0,3.0,20.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-03 20:45:00-07:00,2016.0,7.0,3.0,20.25,30.0,0.0,16.75,0.0,0.0,0.0
2016-07-03 21:00:00-07:00,2016.0,7.0,3.0,20.5,30.0,0.0,16.5,0.0,0.0,0.0
2016-07-03 21:15:00-07:00,2016.0,7.0,3.0,20.75,30.0,0.0,16.25,0.0,0.0,0.0
2016-07-03 21:30:00-07:00,2016.0,7.0,3.0,21.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-03 21:45:00-07:00,2016.0,7.0,3.0,21.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-03 22:00:00-07:00,2016.0,7.0,3.0,21.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-03 22:15:00-07:00,2016.0,7.0,3.0,21.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-03 22:30:00-07:00,2016.0,7.0,3.0,22.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-03 22:45:00-07:00,2016.0,7.0,3.0,22.25,30.0,0.0,15.75,0.0,0.0,0.0
2016-07-03 23:00:00-07:00,2016.0,7.0,3.0,22.5,30.0,0.0,15.5,0.0,0.0,0.0
2016-07-03 23:15:00-07:00,2016.0,7.0,3.0,22.75,30.0,0.0,15.25,0.0,0.0,0.0
2016-07-03 23:30:00-07:00,2016.0,7.0,3.0,23.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-03 23:45:00-07:00,2016.0,7.0,3.25,17.25,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 00:00:00-07:00,2016.0,7.0,3.5,11.5,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 00:15:00-07:00,2016.0,7.0,3.75,5.75,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 00:30:00-07:00,2016.0,7.0,4.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 00:45:00-07:00,2016.0,7.0,4.0,0.25,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 01:00:00-07:00,2016.0,7.0,4.0,0.5,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 01:15:00-07:00,2016.0,7.0,4.0,0.75,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 01:30:00-07:00,2016.0,7.0,4.0,1.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 01:45:00-07:00,2016.0,7.0,4.0,1.25,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 02:00:00-07:00,2016.0,7.0,4.0,1.5,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 02:15:00-07:00,2016.0,7.0,4.0,1.75,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 02:30:00-07:00,2016.0,7.0,4.0,2.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 02:45:00-07:00,2016.0,7.0,4.0,2.25,30.0,0.0,14.75,0.0,0.0,0.0
2016-07-04 03:00:00-07:00,2016.0,7.0,4.0,2.5,30.0,0.0,14.5,0.0,0.0,0.0
2016-07-04 03:15:00-07:00,2016.0,7.0,4.0,2.75,30.0,0.0,14.25,0.0,0.0,0.0
2016-07-04 03:30:00-07:00,2016.0,7.0,4.0,3.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-07-04 03:45:00-07:00,2016.0,7.0,4.0,3.25,30.0,0.0,14.25,0.0,0.0,0.0
2016-07-04 04:00:00-07:00,2016.0,7.0,4.0,3.5,30.0,0.0,14.5,0.0,0.0,0.0
2016-07-04 04:15:00-07:00,2016.0,7.0,4.0,3.75,30.0,0.0,14.75,0.0,0.0,0.0
2016-07-04 04:30:00-07:00,2016.0,7.0,4.0,4.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-04 04:45:00-07:00,2016.0,7.0,4.0,4.25,30.0,9.25,15.5,107.0,24.25,24.25
2016-07-04 05:00:00-07:00,2016.0,7.0,4.0,4.5,30.0,18.5,16.0,214.0,48.5,48.5
2016-07-04 05:15:00-07:00,2016.0,7.0,4.0,4.75,30.0,27.75,16.5,321.0,72.75,72.75
2016-07-04 05:30:00-07:00,2016.0,7.0,4.0,5.0,30.0,37.0,17.0,428.0,97.0,97.0
2016-07-04 05:45:00-07:00,2016.0,7.0,4.0,5.25,30.0,43.25,18.0,489.25,143.0,143.0
2016-07-04 06:00:00-07:00,2016.0,7.0,4.0,5.5,30.0,49.5,19.0,550.5,189.0,189.0
2016-07-04 06:15:00-07:00,2016.0,7.0,4.0,5.75,30.0,55.75,20.0,611.75,235.0,235.0
2016-07-04 06:30:00-07:00,2016.0,7.0,4.0,6.0,30.0,62.0,21.0,673.0,281.0,281.0
2016-07-04 06:45:00-07:00,2016.0,7.0,4.0,6.25,30.0,66.0,22.0,703.25,330.5,317.0
2016-07-04 07:00:00-07:00,2016.0,7.0,4.0,6.5,30.0,70.0,23.0,733.5,380.0,353.0
2016-07-04 07:15:00-07:00,2016.0,7.0,4.0,6.75,30.0,74.0,24.0,763.75,429.5,389.0
2016-07-04 07:30:00-07:00,2016.0,7.0,4.0,7.0,30.0,78.0,25.0,794.0,479.0,425.0
2016-07-04 07:45:00-07:00,2016.0,7.0,4.0,7.25,30.0,81.25,25.5,810.5,525.25,484.75
2016-07-04 08:00:00-07:00,2016.0,7.0,4.0,7.5,30.0,84.5,26.0,827.0,571.5,544.5
2016-07-04 08:15:00-07:00,2016.0,7.0,4.0,7.75,30.0,87.75,26.5,843.5,617.75,604.25
2016-07-04 08:30:00-07:00,2016.0,7.0,4.0,8.0,30.0,91.0,27.0,860.0,664.0,664.0
2016-07-04 08:45:00-07:00,2016.0,7.0,4.0,8.25,30.0,93.75,27.25,868.75,702.75,702.75
2016-07-04 09:00:00-07:00,2016.0,7.0,4.0,8.5,30.0,96.5,27.5,877.5,741.5,741.5
2016-07-04 09:15:00-07:00,2016.0,7.0,4.0,8.75,30.0,99.25,27.75,886.25,780.25,780.25
2016-07-04 09:30:00-07:00,2016.0,7.0,4.0,9.0,30.0,102.0,28.0,895.0,819.0,819.0
2016-07-04 09:45:00-07:00,2016.0,7.0,4.0,9.25,30.0,104.75,28.25,899.25,846.75,846.75
2016-07-04 10:00:00-07:00,2016.0,7.0,4.0,9.5,30.0,107.5,28.5,903.5,874.5,874.5
2016-07-04 10:15:00-07:00,2016.0,7.0,4.0,9.75,30.0,110.25,28.75,907.75,902.25,902.25
2016-07-04 10:30:00-07:00,2016.0,7.0,4.0,10.0,30.0,113.0,29.0,912.0,930.0,930.0
2016-07-04 10:45:00-07:00,2016.0,7.0,4.0,10.25,30.0,112.0,29.25,917.25,946.0,795.75
2016-07-04 11:00:00-07:00,2016.0,7.0,4.0,10.5,30.0,111.0,29.5,922.5,962.0,661.5
2016-07-04 11:15:00-07:00,2016.0,7.0,4.0,10.75,30.0,110.0,29.75,927.75,978.0,527.25
2016-07-04 11:30:00-07:00,2016.0,7.0,4.0,11.0,30.0,109.0,30.0,933.0,994.0,393.0
2016-07-04 11:45:00-07:00,2016.0,7.0,4.0,11.25,30.0,110.0,30.25,931.75,994.75,544.0
2016-07-04 12:00:00-07:00,2016.0,7.0,4.0,11.5,30.0,111.0,30.5,930.5,995.5,695.0
2016-07-04 12:15:00-07:00,2016.0,7.0,4.0,11.75,30.0,112.0,30.75,929.25,996.25,846.0
2016-07-04 12:30:00-07:00,2016.0,7.0,4.0,12.0,30.0,113.0,31.0,928.0,997.0,997.0
2016-07-04 12:45:00-07:00,2016.0,7.0,4.0,12.25,30.0,112.0,30.75,925.5,983.75,843.0
2016-07-04 13:00:00-07:00,2016.0,7.0,4.0,12.5,30.0,111.0,30.5,923.0,970.5,689.0
2016-07-04 13:15:00-07:00,2016.0,7.0,4.0,12.75,30.0,110.0,30.25,920.5,957.25,535.0
2016-07-04 13:30:00-07:00,2016.0,7.0,4.0,13.0,30.0,109.0,30.0,918.0,944.0,381.0
2016-07-04 13:45:00-07:00,2016.0,7.0,4.0,13.25,30.0,107.75,30.0,912.0,917.25,319.0
2016-07-04 14:00:00-07:00,2016.0,7.0,4.0,13.5,30.0,106.5,30.0,906.0,890.5,257.0
2016-07-04 14:15:00-07:00,2016.0,7.0,4.0,13.75,30.0,105.25,30.0,900.0,863.75,195.0
2016-07-04 14:30:00-07:00,2016.0,7.0,4.0,14.0,30.0,104.0,30.0,894.0,837.0,133.0
2016-07-04 14:45:00-07:00,2016.0,7.0,4.0,14.25,30.0,102.5,29.75,882.75,799.25,271.25
2016-07-04 15:00:00-07:00,2016.0,7.0,4.0,14.5,30.0,101.0,29.5,871.5,761.5,409.5
2016-07-04 15:15:00-07:00,2016.0,7.0,4.0,14.75,30.0,99.5,29.25,860.25,723.75,547.75
2016-07-04 15:30:00-07:00,2016.0,7.0,4.0,15.0,30.0,98.0,29.0,849.0,686.0,686.0
2016-07-04 15:45:00-07:00,2016.0,7.0,4.0,15.25,30.0,95.75,28.75,830.5,640.25,630.75
2016-07-04 16:00:00-07:00,2016.0,7.0,4.0,15.5,30.0,93.5,28.5,812.0,594.5,575.5
2016-07-04 16:15:00-07:00,2016.0,7.0,4.0,15.75,30.0,91.25,28.25,793.5,548.75,520.25
2016-07-04 16:30:00-07:00,2016.0,7.0,4.0,16.0,30.0,89.0,28.0,775.0,503.0,465.0
2016-07-04 16:45:00-07:00,2016.0,7.0,4.0,16.25,30.0,85.75,27.25,741.75,453.5,351.0
2016-07-04 17:00:00-07:00,2016.0,7.0,4.0,16.5,30.0,82.5,26.5,708.5,404.0,237.0
2016-07-04 17:15:00-07:00,2016.0,7.0,4.0,16.75,30.0,79.25,25.75,675.25,354.5,123.0
2016-07-04 17:30:00-07:00,2016.0,7.0,4.0,17.0,30.0,76.0,25.0,642.0,305.0,9.0
2016-07-04 17:45:00-07:00,2016.0,7.0,4.0,17.25,30.0,69.5,24.25,582.25,258.5,7.5
2016-07-04 18:00:00-07:00,2016.0,7.0,4.0,17.5,30.0,63.0,23.5,522.5,212.0,6.0
2016-07-04 18:15:00-07:00,2016.0,7.0,4.0,17.75,30.0,56.5,22.75,462.75,165.5,4.5
2016-07-04 18:30:00-07:00,2016.0,7.0,4.0,18.0,30.0,50.0,22.0,403.0,119.0,3.0
2016-07-04 18:45:00-07:00,2016.0,7.0,4.0,18.25,30.0,37.5,21.5,302.25,89.25,2.25
2016-07-04 19:00:00-07:00,2016.0,7.0,4.0,18.5,30.0,25.0,21.0,201.5,59.5,1.5
2016-07-04 19:15:00-07:00,2016.0,7.0,4.0,18.75,30.0,12.5,20.5,100.75,29.75,0.75
2016-07-04 19:30:00-07:00,2016.0,7.0,4.0,19.0,30.0,0.0,20.0,0.0,0.0,0.0
2016-07-04 19:45:00-07:00,2016.0,7.0,4.0,19.25,30.0,0.0,19.75,0.0,0.0,0.0
2016-07-04 20:00:00-07:00,2016.0,7.0,4.0,19.5,30.0,0.0,19.5,0.0,0.0,0.0
2016-07-04 20:15:00-07:00,2016.0,7.0,4.0,19.75,30.0,0.0,19.25,0.0,0.0,0.0
2016-07-04 20:30:00-07:00,2016.0,7.0,4.0,20.0,30.0,0.0,19.0,0.0,0.0,0.0
2016-07-04 20:45:00-07:00,2016.0,7.0,4.0,20.25,30.0,0.0,18.75,0.0,0.0,0.0
2016-07-04 21:00:00-07:00,2016.0,7.0,4.0,20.5,30.0,0.0,18.5,0.0,0.0,0.0
2016-07-04 21:15:00-07:00,2016.0,7.0,4.0,20.75,30.0,0.0,18.25,0.0,0.0,0.0
2016-07-04 21:30:00-07:00,2016.0,7.0,4.0,21.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-04 21:45:00-07:00,2016.0,7.0,4.0,21.25,30.0,0.0,17.75,0.0,0.0,0.0
2016-07-04 22:00:00-07:00,2016.0,7.0,4.0,21.5,30.0,0.0,17.5,0.0,0.0,0.0
2016-07-04 22:15:00-07:00,2016.0,7.0,4.0,21.75,30.0,0.0,17.25,0.0,0.0,0.0
2016-07-04 22:30:00-07:00,2016.0,7.0,4.0,22.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-04 22:45:00-07:00,2016.0,7.0,4.0,22.25,30.0,0.0,16.75,0.0,0.0,0.0
2016-07-04 23:00:00-07:00,2016.0,7.0,4.0,22.5,30.0,0.0,16.5,0.0,0.0,0.0
2016-07-04 23:15:00-07:00,2016.0,7.0,4.0,22.75,30.0,0.0,16.25,0.0,0.0,0.0
2016-07-04 23:30:00-07:00,2016.0,7.0,4.0,23.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-04 23:45:00-07:00,2016.0,7.0,4.25,17.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 00:00:00-07:00,2016.0,7.0,4.5,11.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 00:15:00-07:00,2016.0,7.0,4.75,5.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 00:30:00-07:00,2016.0,7.0,5.0,0.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 00:45:00-07:00,2016.0,7.0,5.0,0.25,30.0,0.0,15.75,0.0,0.0,0.0
2016-07-05 01:00:00-07:00,2016.0,7.0,5.0,0.5,30.0,0.0,15.5,0.0,0.0,0.0
2016-07-05 01:15:00-07:00,2016.0,7.0,5.0,0.75,30.0,0.0,15.25,0.0,0.0,0.0
2016-07-05 01:30:00-07:00,2016.0,7.0,5.0,1.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-05 01:45:00-07:00,2016.0,7.0,5.0,1.25,30.0,0.0,14.75,0.0,0.0,0.0
2016-07-05 02:00:00-07:00,2016.0,7.0,5.0,1.5,30.0,0.0,14.5,0.0,0.0,0.0
2016-07-05 02:15:00-07:00,2016.0,7.0,5.0,1.75,30.0,0.0,14.25,0.0,0.0,0.0
2016-07-05 02:30:00-07:00,2016.0,7.0,5.0,2.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-07-05 02:45:00-07:00,2016.0,7.0,5.0,2.25,30.0,0.0,14.0,0.0,0.0,0.0
2016-07-05 03:00:00-07:00,2016.0,7.0,5.0,2.5,30.0,0.0,14.0,0.0,0.0,0.0
2016-07-05 03:15:00-07:00,2016.0,7.0,5.0,2.75,30.0,0.0,14.0,0.0,0.0,0.0
2016-07-05 03:30:00-07:00,2016.0,7.0,5.0,3.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-07-05 03:45:00-07:00,2016.0,7.0,5.0,3.25,30.0,0.0,14.25,0.0,0.0,0.0
2016-07-05 04:00:00-07:00,2016.0,7.0,5.0,3.5,30.0,0.0,14.5,0.0,0.0,0.0
2016-07-05 04:15:00-07:00,2016.0,7.0,5.0,3.75,30.0,0.0,14.75,0.0,0.0,0.0
2016-07-05 04:30:00-07:00,2016.0,7.0,5.0,4.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-07-05 04:45:00-07:00,2016.0,7.0,5.0,4.25,30.0,9.5,15.75,101.75,23.5,23.5
2016-07-05 05:00:00-07:00,2016.0,7.0,5.0,4.5,30.0,19.0,16.5,203.5,47.0,47.0
2016-07-05 05:15:00-07:00,2016.0,7.0,5.0,4.75,30.0,28.5,17.25,305.25,70.5,70.5
2016-07-05 05:30:00-07:00,2016.0,7.0,5.0,5.0,30.0,38.0,18.0,407.0,94.0,94.0
2016-07-05 05:45:00-07:00,2016.0,7.0,5.0,5.25,30.0,45.0,19.0,468.25,139.5,91.0
2016-07-05 06:00:00-07:00,2016.0,7.0,5.0,5.5,30.0,52.0,20.0,529.5,185.0,88.0
2016-07-05 06:15:00-07:00,2016.0,7.0,5.0,5.75,30.0,59.0,21.0,590.75,230.5,85.0
2016-07-05 06:30:00-07:00,2016.0,7.0,5.0,6.0,30.0,66.0,22.0,652.0,276.0,82.0
2016-07-05 06:45:00-07:00,2016.0,7.0,5.0,6.25,30.0,70.75,22.75,681.0,325.0,130.25
2016-07-05 07:00:00-07:00,2016.0,7.0,5.0,6.5,30.0,75.5,23.5,710.0,374.0,178.5
2016-07-05 07:15:00-07:00,2016.0,7.0,5.0,6.75,30.0,80.25,24.25,739.0,423.0,226.75
2016-07-05 07:30:00-07:00,2016.0,7.0,5.0,7.0,30.0,85.0,25.0,768.0,472.0,275.0
2016-07-05 07:45:00-07:00,2016.0,7.0,5.0,7.25,30.0,89.0,25.5,784.25,518.0,370.25
2016-07-05 08:00:00-07:00,2016.0,7.0,5.0,7.5,30.0,93.0,26.0,800.5,564.0,465.5
2016-07-05 08:15:00-07:00,2016.0,7.0,5.0,7.75,30.0,97.0,26.5,816.75,610.0,560.75
2016-07-05 08:30:00-07:00,2016.0,7.0,5.0,8.0,30.0,101.0,27.0,833.0,656.0,656.0
2016-07-05 08:45:00-07:00,2016.0,7.0,5.0,8.25,30.0,104.0,27.25,842.75,694.5,694.5
2016-07-05 09:00:00-07:00,2016.0,7.0,5.0,8.5,30.0,107.0,27.5,852.5,733.0,733.0
2016-07-05 09:15:00-07:00,2016.0,7.0,5.0,8.75,30.0,110.0,27.75,862.25,771.5,771.5
2016-07-05 09:30:00-07:00,2016.0,7.0,5.0,9.0,30.0,113.0,28.0,872.0,810.0,810.0
2016-07-05 09:45:00-07:00,2016.0,7.0,5.0,9.25,30.0,115.75,28.25,876.75,838.0,807.0
2016-07-05 10:00:00-07:00,2016.0,7.0,5.0,9.5,30.0,118.5,28.5,881.5,866.0,804.0
2016-07-05 10:15:00-07:00,2016.0,7.0,5.0,9.75,30.0,121.25,28.75,886.25,894.0,801.0
2016-07-05 10:30:00-07:00,2016.0,7.0,5.0,10.0,30.0,124.0,29.0,891.0,922.0,798.0
2016-07-05 10:45:00-07:00,2016.0,7.0,5.0,10.25,30.0,121.75,29.0,899.0,939.0,846.0
2016-07-05 11:00:00-07:00,2016.0,7.0,5.0,10.5,30.0,119.5,29.0,907.0,956.0,894.0
2016-07-05 11:15:00-07:00,2016.0,7.0,5.0,10.75,30.0,117.25,29.0,915.0,973.0,942.0
2016-07-05 11:30:00-07:00,2016.0,7.0,5.0,11.0,30.0,115.0,29.0,923.0,990.0,990.0
2016-07-05 11:45:00-07:00,2016.0,7.0,5.0,11.25,30.0,115.0,29.25,923.5,991.5,887.75
2016-07-05 12:00:00-07:00,2016.0,7.0,5.0,11.5,30.0,115.0,29.5,924.0,993.0,785.5
2016-07-05 12:15:00-07:00,2016.0,7.0,5.0,11.75,30.0,115.0,29.75,924.5,994.5,683.25
2016-07-05 12:30:00-07:00,2016.0,7.0,5.0,12.0,30.0,115.0,30.0,925.0,996.0,581.0
2016-07-05 12:45:00-07:00,2016.0,7.0,5.0,12.25,30.0,114.25,30.0,922.5,983.0,671.75
2016-07-05 13:00:00-07:00,2016.0,7.0,5.0,12.5,30.0,113.5,30.0,920.0,970.0,762.5
2016-07-05 13:15:00-07:00,2016.0,7.0,5.0,12.75,30.0,112.75,30.0,917.5,957.0,853.25
2016-07-05 13:30:00-07:00,2016.0,7.0,5.0,13.0,30.0,112.0,30.0,915.0,944.0,944.0
2016-07-05 13:45:00-07:00,2016.0,7.0,5.0,13.25,30.0,108.5,29.75,913.25,918.5,918.5
2016-07-05 14:00:00-07:00,2016.0,7.0,5.0,13.5,30.0,105.0,29.5,911.5,893.0,893.0
2016-07-05 14:15:00-07:00,2016.0,7.0,5.0,13.75,30.0,101.5,29.25,909.75,867.5,867.5
2016-07-05 14:30:00-07:00,2016.0,7.0,5.0,14.0,30.0,98.0,29.0,908.0,842.0,842.0
2016-07-05 14:45:00-07:00,2016.0,7.0,5.0,14.25,30.0,95.75,29.0,899.25,804.75,636.5
2016-07-05 15:00:00-07:00,2016.0,7.0,5.0,14.5,30.0,93.5,29.0,890.5,767.5,431.0
2016-07-05 15:15:00-07:00,2016.0,7.0,5.0,14.75,30.0,91.25,29.0,881.75,730.25,225.5
2016-07-05 15:30:00-07:00,2016.0,7.0,5.0,15.0,30.0,89.0,29.0,873.0,693.0,20.0
2016-07-05 15:45:00-07:00,2016.0,7.0,5.0,15.25,30.0,86.0,28.75,858.5,647.75,18.25
2016-07-05 16:00:00-07:00,2016.0,7.0,5.0,15.5,30.0,83.0,28.5,844.0,602.5,16.5
2016-07-05 16:15:00-07:00,2016.0,7.0,5.0,15.75,30.0,80.0,28.25,829.5,557.25,14.75
2016-07-05 16:30:00-07:00,2016.0,7.0,5.0,16.0,30.0,77.0,28.0,815.0,512.0,13.0
2016-07-05 16:45:00-07:00,2016.0,7.0,5.0,16.25,30.0,73.0,27.75,790.5,463.0,85.25
2016-07-05 17:00:00-07:00,2016.0,7.0,5.0,16.5,30.0,69.0,27.5,766.0,414.0,157.5
2016-07-05 17:15:00-07:00,2016.0,7.0,5.0,16.75,30.0,65.0,27.25,741.5,365.0,229.75
2016-07-05 17:30:00-07:00,2016.0,7.0,5.0,17.0,30.0,61.0,27.0,717.0,316.0,302.0
2016-07-05 17:45:00-07:00,2016.0,7.0,5.0,17.25,30.0,55.5,26.25,666.5,268.75,258.25
2016-07-05 18:00:00-07:00,2016.0,7.0,5.0,17.5,30.0,50.0,25.5,616.0,221.5,214.5
2016-07-05 18:15:00-07:00,2016.0,7.0,5.0,17.75,30.0,44.5,24.75,565.5,174.25,170.75
2016-07-05 18:30:00-07:00,2016.0,7.0,5.0,18.0,30.0,39.0,24.0,515.0,127.0,127.0
2016-07-05 18:45:00-07:00,2016.0,7.0,5.0,18.25,30.0,29.25,23.25,386.25,95.25,95.25
2016-07-05 19:00:00-07:00,2016.0,7.0,5.0,18.5,30.0,19.5,22.5,257.5,63.5,63.5
2016-07-05 19:15:00-07:00,2016.0,7.0,5.0,18.75,30.0,9.75,21.75,128.75,31.75,31.75
2016-07-05 19:30:00-07:00,2016.0,7.0,5.0,19.0,30.0,0.0,21.0,0.0,0.0,0.0
2016-07-05 19:45:00-07:00,2016.0,7.0,5.0,19.25,30.0,0.0,20.5,0.0,0.0,0.0
2016-07-05 20:00:00-07:00,2016.0,7.0,5.0,19.5,30.0,0.0,20.0,0.0,0.0,0.0
2016-07-05 20:15:00-07:00,2016.0,7.0,5.0,19.75,30.0,0.0,19.5,0.0,0.0,0.0
2016-07-05 20:30:00-07:00,2016.0,7.0,5.0,20.0,30.0,0.0,19.0,0.0,0.0,0.0
2016-07-05 20:45:00-07:00,2016.0,7.0,5.0,20.25,30.0,0.0,18.5,0.0,0.0,0.0
2016-07-05 21:00:00-07:00,2016.0,7.0,5.0,20.5,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-05 21:15:00-07:00,2016.0,7.0,5.0,20.75,30.0,0.0,17.5,0.0,0.0,0.0
2016-07-05 21:30:00-07:00,2016.0,7.0,5.0,21.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-05 21:45:00-07:00,2016.0,7.0,5.0,21.25,30.0,0.0,16.75,0.0,0.0,0.0
2016-07-05 22:00:00-07:00,2016.0,7.0,5.0,21.5,30.0,0.0,16.5,0.0,0.0,0.0
2016-07-05 22:15:00-07:00,2016.0,7.0,5.0,21.75,30.0,0.0,16.25,0.0,0.0,0.0
2016-07-05 22:30:00-07:00,2016.0,7.0,5.0,22.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 22:45:00-07:00,2016.0,7.0,5.0,22.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 23:00:00-07:00,2016.0,7.0,5.0,22.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 23:15:00-07:00,2016.0,7.0,5.0,22.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 23:30:00-07:00,2016.0,7.0,5.0,23.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-05 23:45:00-07:00,2016.0,7.0,5.25,17.25,30.0,0.0,15.75,0.0,0.0,0.0
