,Year,Month,Day,Hour,Minute,temp_air,ghi,ghi_clear,dni_clear,dhi_clear
2013-02-06 15:30:00-07:00,2013,2,6,15,30,3.8,25.0,306.0,737.0,70.0
2013-02-06 16:00:00-07:00,2013,2,6,16,0,2.9000000000000004,36.0,218.0,646.0,61.0
2013-02-06 16:30:00-07:00,2013,2,6,16,30,2.9000000000000004,4.0,128.0,508.0,47.0
2013-02-06 17:00:00-07:00,2013,2,6,17,0,1.6,17.0,46.0,243.0,29.0
2013-02-06 17:30:00-07:00,2013,2,6,17,30,1.4,0.0,0.0,0.0,0.0
2013-02-06 18:00:00-07:00,2013,2,6,18,0,1.2000000000000002,0.0,0.0,0.0,0.0
2013-02-06 18:30:00-07:00,2013,2,6,18,30,0.9,0.0,0.0,0.0,0.0
2013-02-06 19:00:00-07:00,2013,2,6,19,0,0.6000000000000001,0.0,0.0,0.0,0.0
2013-02-06 19:30:00-07:00,2013,2,6,19,30,0.3,0.0,0.0,0.0,0.0
2013-02-06 20:00:00-07:00,2013,2,6,20,0,0.0,0.0,0.0,0.0,0.0
2013-02-06 20:30:00-07:00,2013,2,6,20,30,-0.3,0.0,0.0,0.0,0.0
2013-02-06 21:00:00-07:00,2013,2,6,21,0,-0.7000000000000001,0.0,0.0,0.0,0.0
2013-02-06 21:30:00-07:00,2013,2,6,21,30,-1.0,0.0,0.0,0.0,0.0
2013-02-06 22:00:00-07:00,2013,2,6,22,0,-1.3,0.0,0.0,0.0,0.0
2013-02-06 22:30:00-07:00,2013,2,6,22,30,-1.7000000000000002,0.0,0.0,0.0,0.0
2013-02-06 23:00:00-07:00,2013,2,6,23,0,-2.0,0.0,0.0,0.0,0.0
2013-02-06 23:30:00-07:00,2013,2,6,23,30,-2.5,0.0,0.0,0.0,0.0
2013-02-07 00:00:00-07:00,2013,2,7,0,0,-3.0,0.0,0.0,0.0,0.0
2013-02-07 00:30:00-07:00,2013,2,7,0,30,-3.6,0.0,0.0,0.0,0.0
2013-02-07 01:00:00-07:00,2013,2,7,1,0,-4.2,0.0,0.0,0.0,0.0
2013-02-07 01:30:00-07:00,2013,2,7,1,30,-4.6000000000000005,0.0,0.0,0.0,0.0
2013-02-07 02:00:00-07:00,2013,2,7,2,0,-5.1000000000000005,0.0,0.0,0.0,0.0
2013-02-07 02:30:00-07:00,2013,2,7,2,30,-5.300000000000001,0.0,0.0,0.0,0.0
2013-02-07 03:00:00-07:00,2013,2,7,3,0,-5.5,0.0,0.0,0.0,0.0
2013-02-07 03:30:00-07:00,2013,2,7,3,30,-5.7,0.0,0.0,0.0,0.0
2013-02-07 04:00:00-07:00,2013,2,7,4,0,-5.800000000000001,0.0,0.0,0.0,0.0
2013-02-07 04:30:00-07:00,2013,2,7,4,30,-5.9,0.0,0.0,0.0,0.0
2013-02-07 05:00:00-07:00,2013,2,7,5,0,-6.0,0.0,0.0,0.0,0.0
2013-02-07 05:30:00-07:00,2013,2,7,5,30,-6.300000000000001,0.0,0.0,0.0,0.0
2013-02-07 06:00:00-07:00,2013,2,7,6,0,-6.5,0.0,0.0,0.0,0.0
2013-02-07 06:30:00-07:00,2013,2,7,6,30,-5.9,0.0,0.0,0.0,0.0
2013-02-07 07:00:00-07:00,2013,2,7,7,0,-5.300000000000001,0.0,0.0,0.0,0.0
2013-02-07 07:30:00-07:00,2013,2,7,7,30,-3.6,61.0,61.0,522.0,22.0
2013-02-07 08:00:00-07:00,2013,2,7,8,0,-1.8,154.0,154.0,739.0,33.0
2013-02-07 08:30:00-07:00,2013,2,7,8,30,0.1,252.0,252.0,852.0,41.0
2013-02-07 09:00:00-07:00,2013,2,7,9,0,2.0,345.0,345.0,925.0,46.0
2013-02-07 09:30:00-07:00,2013,2,7,9,30,3.2,431.0,431.0,971.0,50.0
2013-02-07 10:00:00-07:00,2013,2,7,10,0,4.4,506.0,506.0,1005.0,52.0
2013-02-07 10:30:00-07:00,2013,2,7,10,30,5.2,568.0,568.0,1027.0,55.0
2013-02-07 11:00:00-07:00,2013,2,7,11,0,6.0,616.0,616.0,1038.0,59.0
2013-02-07 11:30:00-07:00,2013,2,7,11,30,6.5,649.0,649.0,1047.0,60.0
2013-02-07 12:00:00-07:00,2013,2,7,12,0,7.0,665.0,665.0,1050.0,61.0
2013-02-07 12:30:00-07:00,2013,2,7,12,30,7.300000000000001,665.0,665.0,1050.0,61.0
2013-02-07 13:00:00-07:00,2013,2,7,13,0,7.5,649.0,649.0,1045.0,61.0
2013-02-07 13:30:00-07:00,2013,2,7,13,30,7.5,616.0,616.0,1035.0,60.0
2013-02-07 14:00:00-07:00,2013,2,7,14,0,7.6,568.0,568.0,1020.0,58.0
2013-02-07 14:30:00-07:00,2013,2,7,14,30,7.2,506.0,506.0,997.0,56.0
2013-02-07 15:00:00-07:00,2013,2,7,15,0,6.9,431.0,431.0,963.0,53.0
2013-02-07 15:30:00-07:00,2013,2,7,15,30,4.9,345.0,345.0,915.0,48.0
2013-02-07 16:00:00-07:00,2013,2,7,16,0,2.9000000000000004,251.0,251.0,844.0,43.0
2013-02-07 16:30:00-07:00,2013,2,7,16,30,2.9000000000000004,154.0,154.0,729.0,34.0
2013-02-07 17:00:00-07:00,2013,2,7,17,0,-0.6000000000000001,61.0,61.0,515.0,22.0
2013-02-07 17:30:00-07:00,2013,2,7,17,30,-1.0,0.0,0.0,0.0,0.0
2013-02-07 18:00:00-07:00,2013,2,7,18,0,-1.5,0.0,0.0,0.0,0.0
2013-02-07 18:30:00-07:00,2013,2,7,18,30,-2.0,0.0,0.0,0.0,0.0
2013-02-07 19:00:00-07:00,2013,2,7,19,0,-2.5,0.0,0.0,0.0,0.0
2013-02-07 19:30:00-07:00,2013,2,7,19,30,-3.0,0.0,0.0,0.0,0.0
2013-02-07 20:00:00-07:00,2013,2,7,20,0,-3.5,0.0,0.0,0.0,0.0
2013-02-07 20:30:00-07:00,2013,2,7,20,30,-3.8,0.0,0.0,0.0,0.0
2013-02-07 21:00:00-07:00,2013,2,7,21,0,-4.1000000000000005,0.0,0.0,0.0,0.0
2013-02-07 21:30:00-07:00,2013,2,7,21,30,-4.2,0.0,0.0,0.0,0.0
2013-02-07 22:00:00-07:00,2013,2,7,22,0,-4.3,0.0,0.0,0.0,0.0
2013-02-07 22:30:00-07:00,2013,2,7,22,30,-4.4,0.0,0.0,0.0,0.0
2013-02-07 23:00:00-07:00,2013,2,7,23,0,-4.4,0.0,0.0,0.0,0.0
2013-02-07 23:30:00-07:00,2013,2,7,23,30,-4.4,0.0,0.0,0.0,0.0
2013-02-08 00:00:00-07:00,2013,2,8,0,0,-4.3,0.0,0.0,0.0,0.0
2013-02-08 00:30:00-07:00,2013,2,8,0,30,-4.2,0.0,0.0,0.0,0.0
2013-02-08 01:00:00-07:00,2013,2,8,1,0,-4.1000000000000005,0.0,0.0,0.0,0.0
2013-02-08 01:30:00-07:00,2013,2,8,1,30,-4.0,0.0,0.0,0.0,0.0
2013-02-08 02:00:00-07:00,2013,2,8,2,0,-3.9,0.0,0.0,0.0,0.0
2013-02-08 02:30:00-07:00,2013,2,8,2,30,-3.8,0.0,0.0,0.0,0.0
2013-02-08 03:00:00-07:00,2013,2,8,3,0,-3.8,0.0,0.0,0.0,0.0
2013-02-08 03:30:00-07:00,2013,2,8,3,30,-3.9,0.0,0.0,0.0,0.0
2013-02-08 04:00:00-07:00,2013,2,8,4,0,-3.9,0.0,0.0,0.0,0.0
2013-02-08 04:30:00-07:00,2013,2,8,4,30,-4.0,0.0,0.0,0.0,0.0
2013-02-08 05:00:00-07:00,2013,2,8,5,0,-4.1000000000000005,0.0,0.0,0.0,0.0
2013-02-08 05:30:00-07:00,2013,2,8,5,30,-4.1000000000000005,0.0,0.0,0.0,0.0
2013-02-08 06:00:00-07:00,2013,2,8,6,0,-4.1000000000000005,0.0,0.0,0.0,0.0
2013-02-08 06:30:00-07:00,2013,2,8,6,30,-3.3000000000000003,0.0,0.0,0.0,0.0
2013-02-08 07:00:00-07:00,2013,2,8,7,0,-2.5,0.0,0.0,0.0,0.0
2013-02-08 07:30:00-07:00,2013,2,8,7,30,-0.8,40.0,61.0,459.0,25.0
2013-02-08 08:00:00-07:00,2013,2,8,8,0,0.8,86.0,148.0,644.0,41.0
2013-02-08 08:30:00-07:00,2013,2,8,8,30,2.4000000000000004,121.0,243.0,768.0,51.0
2013-02-08 09:00:00-07:00,2013,2,8,9,0,4.0,176.0,334.0,835.0,60.0
2013-02-08 09:30:00-07:00,2013,2,8,9,30,5.300000000000001,220.0,419.0,889.0,66.0
2013-02-08 10:00:00-07:00,2013,2,8,10,0,6.5,333.0,493.0,925.0,71.0
2013-02-08 10:30:00-07:00,2013,2,8,10,30,7.300000000000001,369.0,553.0,951.0,74.0
2013-02-08 11:00:00-07:00,2013,2,8,11,0,8.1,554.0,604.0,989.0,69.0
2013-02-08 11:30:00-07:00,2013,2,8,11,30,8.8,636.0,636.0,999.0,70.0
2013-02-08 12:00:00-07:00,2013,2,8,12,0,9.4,654.0,654.0,1014.0,66.0
2013-02-08 12:30:00-07:00,2013,2,8,12,30,9.6,649.0,649.0,1005.0,66.0
2013-02-08 13:00:00-07:00,2013,2,8,13,0,9.8,633.0,633.0,999.0,66.0
2013-02-08 13:30:00-07:00,2013,2,8,13,30,9.6,601.0,601.0,989.0,65.0
2013-02-08 14:00:00-07:00,2013,2,8,14,0,9.4,554.0,554.0,972.0,63.0
2013-02-08 14:30:00-07:00,2013,2,8,14,30,8.9,493.0,493.0,947.0,61.0
2013-02-08 15:00:00-07:00,2013,2,8,15,0,8.3,419.0,419.0,912.0,57.0
2013-02-08 15:30:00-07:00,2013,2,8,15,30,6.300000000000001,335.0,335.0,862.0,52.0
2013-02-08 16:00:00-07:00,2013,2,8,16,0,4.4,244.0,244.0,785.0,46.0
2013-02-08 16:30:00-07:00,2013,2,8,16,30,4.4,149.0,149.0,666.0,37.0
2013-02-08 17:00:00-07:00,2013,2,8,17,0,0.5,36.0,60.0,456.0,24.0
2013-02-08 17:30:00-07:00,2013,2,8,17,30,-0.3,0.0,0.0,0.0,0.0
2013-02-08 18:00:00-07:00,2013,2,8,18,0,-1.0,0.0,0.0,0.0,0.0
2013-02-08 18:30:00-07:00,2013,2,8,18,30,-1.3,0.0,0.0,0.0,0.0
2013-02-08 19:00:00-07:00,2013,2,8,19,0,-1.5,0.0,0.0,0.0,0.0
2013-02-08 19:30:00-07:00,2013,2,8,19,30,-1.5,0.0,0.0,0.0,0.0
2013-02-08 20:00:00-07:00,2013,2,8,20,0,-1.5,0.0,0.0,0.0,0.0
2013-02-08 20:30:00-07:00,2013,2,8,20,30,-1.4,0.0,0.0,0.0,0.0
2013-02-08 21:00:00-07:00,2013,2,8,21,0,-1.3,0.0,0.0,0.0,0.0
2013-02-08 21:30:00-07:00,2013,2,8,21,30,-1.2000000000000002,0.0,0.0,0.0,0.0
2013-02-08 22:00:00-07:00,2013,2,8,22,0,-1.2000000000000002,0.0,0.0,0.0,0.0
2013-02-08 22:30:00-07:00,2013,2,8,22,30,-1.2000000000000002,0.0,0.0,0.0,0.0
2013-02-08 23:00:00-07:00,2013,2,8,23,0,-1.1,0.0,0.0,0.0,0.0
2013-02-08 23:30:00-07:00,2013,2,8,23,30,-1.2000000000000002,0.0,0.0,0.0,0.0
2013-02-09 00:00:00-07:00,2013,2,9,0,0,-1.2000000000000002,0.0,0.0,0.0,0.0
2013-02-09 00:30:00-07:00,2013,2,9,0,30,-1.3,0.0,0.0,0.0,0.0
2013-02-09 01:00:00-07:00,2013,2,9,1,0,-1.3,0.0,0.0,0.0,0.0
2013-02-09 01:30:00-07:00,2013,2,9,1,30,-1.5,0.0,0.0,0.0,0.0
2013-02-09 02:00:00-07:00,2013,2,9,2,0,-1.7000000000000002,0.0,0.0,0.0,0.0
2013-02-09 02:30:00-07:00,2013,2,9,2,30,-2.0,0.0,0.0,0.0,0.0
2013-02-09 03:00:00-07:00,2013,2,9,3,0,-2.4000000000000004,0.0,0.0,0.0,0.0
2013-02-09 03:30:00-07:00,2013,2,9,3,30,-2.7,0.0,0.0,0.0,0.0
2013-02-09 04:00:00-07:00,2013,2,9,4,0,-3.0,0.0,0.0,0.0,0.0
2013-02-09 04:30:00-07:00,2013,2,9,4,30,-3.0,0.0,0.0,0.0,0.0
2013-02-09 05:00:00-07:00,2013,2,9,5,0,-3.1,0.0,0.0,0.0,0.0
2013-02-09 05:30:00-07:00,2013,2,9,5,30,-3.1,0.0,0.0,0.0,0.0
2013-02-09 06:00:00-07:00,2013,2,9,6,0,-3.0,0.0,0.0,0.0,0.0
2013-02-09 06:30:00-07:00,2013,2,9,6,30,-2.5,0.0,0.0,0.0,0.0
2013-02-09 07:00:00-07:00,2013,2,9,7,0,-2.1,0.0,0.0,0.0,0.0
2013-02-09 07:30:00-07:00,2013,2,9,7,30,-1.1,61.0,61.0,450.0,24.0
2013-02-09 08:00:00-07:00,2013,2,9,8,0,-0.1,151.0,151.0,659.0,38.0
2013-02-09 08:30:00-07:00,2013,2,9,8,30,0.6000000000000001,246.0,246.0,778.0,47.0
2013-02-09 09:00:00-07:00,2013,2,9,9,0,1.4,337.0,337.0,854.0,54.0
2013-02-09 09:30:00-07:00,2013,2,9,9,30,2.1,421.0,421.0,904.0,59.0
2013-02-09 10:00:00-07:00,2013,2,9,10,0,2.7,490.0,490.0,925.0,65.0
2013-02-09 10:30:00-07:00,2013,2,9,10,30,3.2,552.0,552.0,950.0,68.0
2013-02-09 11:00:00-07:00,2013,2,9,11,0,3.6,594.0,594.0,938.0,81.0
2013-02-09 11:30:00-07:00,2013,2,9,11,30,3.4000000000000004,155.0,626.0,949.0,83.0
2013-02-09 12:00:00-07:00,2013,2,9,12,0,3.2,367.0,639.0,940.0,90.0
2013-02-09 12:30:00-07:00,2013,2,9,12,30,2.6,150.0,639.0,940.0,90.0
2013-02-09 13:00:00-07:00,2013,2,9,13,0,2.0,109.0,622.0,927.0,92.0
2013-02-09 13:30:00-07:00,2013,2,9,13,30,1.6,11.0,590.0,915.0,90.0
2013-02-09 14:00:00-07:00,2013,2,9,14,0,1.1,13.0,542.0,885.0,91.0
2013-02-09 14:30:00-07:00,2013,2,9,14,30,0.8,21.0,481.0,856.0,87.0
2013-02-09 15:00:00-07:00,2013,2,9,15,0,0.4,131.0,408.0,818.0,80.0
2013-02-09 15:30:00-07:00,2013,2,9,15,30,-0.3,68.0,325.0,760.0,72.0
2013-02-09 16:00:00-07:00,2013,2,9,16,0,-1.0,76.0,236.0,683.0,61.0
2013-02-09 16:30:00-07:00,2013,2,9,16,30,-1.0,12.0,143.0,551.0,49.0
2013-02-09 17:00:00-07:00,2013,2,9,17,0,-2.6,44.0,58.0,283.0,34.0
2013-02-09 17:30:00-07:00,2013,2,9,17,30,-2.9000000000000004,0.0,0.0,0.0,0.0
2013-02-09 18:00:00-07:00,2013,2,9,18,0,-3.1,0.0,0.0,0.0,0.0
2013-02-09 18:30:00-07:00,2013,2,9,18,30,-3.3000000000000003,0.0,0.0,0.0,0.0
2013-02-09 19:00:00-07:00,2013,2,9,19,0,-3.5,0.0,0.0,0.0,0.0
2013-02-09 19:30:00-07:00,2013,2,9,19,30,-3.6,0.0,0.0,0.0,0.0
2013-02-09 20:00:00-07:00,2013,2,9,20,0,-3.8,0.0,0.0,0.0,0.0
2013-02-09 20:30:00-07:00,2013,2,9,20,30,-4.0,0.0,0.0,0.0,0.0
2013-02-09 21:00:00-07:00,2013,2,9,21,0,-4.2,0.0,0.0,0.0,0.0
2013-02-09 21:30:00-07:00,2013,2,9,21,30,-4.5,0.0,0.0,0.0,0.0
2013-02-09 22:00:00-07:00,2013,2,9,22,0,-4.800000000000001,0.0,0.0,0.0,0.0
2013-02-09 22:30:00-07:00,2013,2,9,22,30,-4.9,0.0,0.0,0.0,0.0
2013-02-09 23:00:00-07:00,2013,2,9,23,0,-5.1000000000000005,0.0,0.0,0.0,0.0
2013-02-09 23:30:00-07:00,2013,2,9,23,30,-5.1000000000000005,0.0,0.0,0.0,0.0
2013-02-10 00:00:00-07:00,2013,2,10,0,0,-5.1000000000000005,0.0,0.0,0.0,0.0
2013-02-10 00:30:00-07:00,2013,2,10,0,30,-5.2,0.0,0.0,0.0,0.0
2013-02-10 01:00:00-07:00,2013,2,10,1,0,-5.2,0.0,0.0,0.0,0.0
2013-02-10 01:30:00-07:00,2013,2,10,1,30,-5.2,0.0,0.0,0.0,0.0
2013-02-10 02:00:00-07:00,2013,2,10,2,0,-5.2,0.0,0.0,0.0,0.0
2013-02-10 02:30:00-07:00,2013,2,10,2,30,-5.2,0.0,0.0,0.0,0.0
2013-02-10 03:00:00-07:00,2013,2,10,3,0,-5.2,0.0,0.0,0.0,0.0
2013-02-10 03:30:00-07:00,2013,2,10,3,30,-5.2,0.0,0.0,0.0,0.0
2013-02-10 04:00:00-07:00,2013,2,10,4,0,-5.2,0.0,0.0,0.0,0.0
2013-02-10 04:30:00-07:00,2013,2,10,4,30,-5.2,0.0,0.0,0.0,0.0
2013-02-10 05:00:00-07:00,2013,2,10,5,0,-5.1000000000000005,0.0,0.0,0.0,0.0
2013-02-10 05:30:00-07:00,2013,2,10,5,30,-5.1000000000000005,0.0,0.0,0.0,0.0
2013-02-10 06:00:00-07:00,2013,2,10,6,0,-5.0,0.0,0.0,0.0,0.0
2013-02-10 06:30:00-07:00,2013,2,10,6,30,-4.800000000000001,0.0,0.0,0.0,0.0
2013-02-10 07:00:00-07:00,2013,2,10,7,0,-4.5,0.0,0.0,0.0,0.0
2013-02-10 07:30:00-07:00,2013,2,10,7,30,-3.9,30.0,63.0,347.0,33.0
2013-02-10 08:00:00-07:00,2013,2,10,8,0,-3.4000000000000004,29.0,153.0,559.0,56.0
2013-02-10 08:30:00-07:00,2013,2,10,8,30,-3.0,123.0,251.0,691.0,72.0
2013-02-10 09:00:00-07:00,2013,2,10,9,0,-2.6,106.0,347.0,782.0,84.0
2013-02-10 09:30:00-07:00,2013,2,10,9,30,-2.3000000000000003,176.0,434.0,840.0,94.0
2013-02-10 10:00:00-07:00,2013,2,10,10,0,-1.9,199.0,512.0,892.0,98.0
2013-02-10 10:30:00-07:00,2013,2,10,10,30,-1.5,350.0,582.0,931.0,104.0
2013-02-10 11:00:00-07:00,2013,2,10,11,0,-1.2000000000000002,243.0,632.0,957.0,105.0
2013-02-10 11:30:00-07:00,2013,2,10,11,30,-0.9,353.0,666.0,969.0,108.0
2013-02-10 12:00:00-07:00,2013,2,10,12,0,-0.7000000000000001,412.0,684.0,977.0,108.0
2013-02-10 12:30:00-07:00,2013,2,10,12,30,-0.6000000000000001,402.0,684.0,977.0,109.0
2013-02-10 13:00:00-07:00,2013,2,10,13,0,-0.6000000000000001,321.0,667.0,969.0,108.0
2013-02-10 13:30:00-07:00,2013,2,10,13,30,-0.7000000000000001,395.0,633.0,958.0,105.0
2013-02-10 14:00:00-07:00,2013,2,10,14,0,-0.8,372.0,577.0,924.0,102.0
2013-02-10 14:30:00-07:00,2013,2,10,14,30,-1.1,256.0,514.0,897.0,96.0
2013-02-10 15:00:00-07:00,2013,2,10,15,0,-1.4,258.0,437.0,855.0,90.0
2013-02-10 15:30:00-07:00,2013,2,10,15,30,-2.0,220.0,349.0,799.0,80.0
2013-02-10 16:00:00-07:00,2013,2,10,16,0,-2.6,169.0,255.0,720.0,68.0
2013-02-10 16:30:00-07:00,2013,2,10,16,30,-2.6,95.0,157.0,593.0,52.0
2013-02-10 17:00:00-07:00,2013,2,10,17,0,-4.4,41.0,65.0,384.0,32.0
2013-02-10 17:30:00-07:00,2013,2,10,17,30,-5.0,0.0,0.0,0.0,0.0
2013-02-10 18:00:00-07:00,2013,2,10,18,0,-5.6000000000000005,0.0,0.0,0.0,0.0
2013-02-10 18:30:00-07:00,2013,2,10,18,30,-5.9,0.0,0.0,0.0,0.0
2013-02-10 19:00:00-07:00,2013,2,10,19,0,-6.2,0.0,0.0,0.0,0.0
2013-02-10 19:30:00-07:00,2013,2,10,19,30,-6.4,0.0,0.0,0.0,0.0
2013-02-10 20:00:00-07:00,2013,2,10,20,0,-6.6000000000000005,0.0,0.0,0.0,0.0
2013-02-10 20:30:00-07:00,2013,2,10,20,30,-6.7,0.0,0.0,0.0,0.0
2013-02-10 21:00:00-07:00,2013,2,10,21,0,-6.800000000000001,0.0,0.0,0.0,0.0
2013-02-10 21:30:00-07:00,2013,2,10,21,30,-6.9,0.0,0.0,0.0,0.0
2013-02-10 22:00:00-07:00,2013,2,10,22,0,-7.0,0.0,0.0,0.0,0.0
2013-02-10 22:30:00-07:00,2013,2,10,22,30,-7.1000000000000005,0.0,0.0,0.0,0.0
2013-02-10 23:00:00-07:00,2013,2,10,23,0,-7.300000000000001,0.0,0.0,0.0,0.0
2013-02-10 23:30:00-07:00,2013,2,10,23,30,-7.4,0.0,0.0,0.0,0.0
2013-02-11 00:00:00-07:00,2013,2,11,0,0,-7.6,0.0,0.0,0.0,0.0
2013-02-11 00:30:00-07:00,2013,2,11,0,30,-7.800000000000001,0.0,0.0,0.0,0.0
2013-02-11 01:00:00-07:00,2013,2,11,1,0,-8.0,0.0,0.0,0.0,0.0
2013-02-11 01:30:00-07:00,2013,2,11,1,30,-8.1,0.0,0.0,0.0,0.0
2013-02-11 02:00:00-07:00,2013,2,11,2,0,-8.200000000000001,0.0,0.0,0.0,0.0
2013-02-11 02:30:00-07:00,2013,2,11,2,30,-8.3,0.0,0.0,0.0,0.0
2013-02-11 03:00:00-07:00,2013,2,11,3,0,-8.4,0.0,0.0,0.0,0.0
2013-02-11 03:30:00-07:00,2013,2,11,3,30,-8.6,0.0,0.0,0.0,0.0
2013-02-11 04:00:00-07:00,2013,2,11,4,0,-8.8,0.0,0.0,0.0,0.0
2013-02-11 04:30:00-07:00,2013,2,11,4,30,-8.9,0.0,0.0,0.0,0.0
2013-02-11 05:00:00-07:00,2013,2,11,5,0,-9.0,0.0,0.0,0.0,0.0
2013-02-11 05:30:00-07:00,2013,2,11,5,30,-9.2,0.0,0.0,0.0,0.0
2013-02-11 06:00:00-07:00,2013,2,11,6,0,-9.3,0.0,0.0,0.0,0.0
2013-02-11 06:30:00-07:00,2013,2,11,6,30,-8.8,0.0,0.0,0.0,0.0
2013-02-11 07:00:00-07:00,2013,2,11,7,0,-8.3,0.0,0.0,0.0,0.0
2013-02-11 07:30:00-07:00,2013,2,11,7,30,-7.1000000000000005,29.0,69.0,426.0,31.0
2013-02-11 08:00:00-07:00,2013,2,11,8,0,-6.0,13.0,162.0,621.0,51.0
2013-02-11 08:30:00-07:00,2013,2,11,8,30,-5.1000000000000005,72.0,260.0,743.0,65.0
2013-02-11 09:00:00-07:00,2013,2,11,9,0,-4.2,158.0,355.0,815.0,78.0
2013-02-11 09:30:00-07:00,2013,2,11,9,30,-3.6,342.0,442.0,869.0,87.0
2013-02-11 10:00:00-07:00,2013,2,11,10,0,-2.9000000000000004,398.0,519.0,905.0,95.0
2013-02-11 10:30:00-07:00,2013,2,11,10,30,-2.4000000000000004,457.0,583.0,932.0,101.0
2013-02-11 11:00:00-07:00,2013,2,11,11,0,-1.9,533.0,632.0,946.0,106.0
2013-02-11 11:30:00-07:00,2013,2,11,11,30,-1.7000000000000002,523.0,665.0,958.0,109.0
2013-02-11 12:00:00-07:00,2013,2,11,12,0,-1.5,191.0,682.0,961.0,112.0
2013-02-11 12:30:00-07:00,2013,2,11,12,30,-1.6,120.0,682.0,961.0,112.0
2013-02-11 13:00:00-07:00,2013,2,11,13,0,-1.6,298.0,665.0,951.0,113.0
2013-02-11 13:30:00-07:00,2013,2,11,13,30,-1.8,171.0,632.0,939.0,110.0
2013-02-11 14:00:00-07:00,2013,2,11,14,0,-2.0,112.0,581.0,912.0,109.0
2013-02-11 14:30:00-07:00,2013,2,11,14,30,-2.2,45.0,518.0,884.0,103.0
2013-02-11 15:00:00-07:00,2013,2,11,15,0,-2.5,100.0,440.0,836.0,97.0
2013-02-11 15:30:00-07:00,2013,2,11,15,30,-2.9000000000000004,160.0,353.0,778.0,87.0
2013-02-11 16:00:00-07:00,2013,2,11,16,0,-3.4000000000000004,21.0,257.0,688.0,75.0
2013-02-11 16:30:00-07:00,2013,2,11,16,30,-3.4000000000000004,32.0,159.0,559.0,58.0
2013-02-11 17:00:00-07:00,2013,2,11,17,0,-4.5,29.0,65.0,343.0,34.0
2013-02-11 17:30:00-07:00,2013,2,11,17,30,-4.9,0.0,0.0,0.0,0.0
2013-02-11 18:00:00-07:00,2013,2,11,18,0,-5.2,0.0,0.0,0.0,0.0
2013-02-11 18:30:00-07:00,2013,2,11,18,30,-5.4,0.0,0.0,0.0,0.0
2013-02-11 19:00:00-07:00,2013,2,11,19,0,-5.6000000000000005,0.0,0.0,0.0,0.0
2013-02-11 19:30:00-07:00,2013,2,11,19,30,-5.9,0.0,0.0,0.0,0.0
2013-02-11 20:00:00-07:00,2013,2,11,20,0,-6.2,0.0,0.0,0.0,0.0
2013-02-11 20:30:00-07:00,2013,2,11,20,30,-6.6000000000000005,0.0,0.0,0.0,0.0
2013-02-11 21:00:00-07:00,2013,2,11,21,0,-7.0,0.0,0.0,0.0,0.0
2013-02-11 21:30:00-07:00,2013,2,11,21,30,-7.4,0.0,0.0,0.0,0.0
2013-02-11 22:00:00-07:00,2013,2,11,22,0,-7.800000000000001,0.0,0.0,0.0,0.0
2013-02-11 22:30:00-07:00,2013,2,11,22,30,-8.3,0.0,0.0,0.0,0.0
2013-02-11 23:00:00-07:00,2013,2,11,23,0,-8.700000000000001,0.0,0.0,0.0,0.0
2013-02-11 23:30:00-07:00,2013,2,11,23,30,-9.2,0.0,0.0,0.0,0.0
2013-02-12 00:00:00-07:00,2013,2,12,0,0,-9.7,0.0,0.0,0.0,0.0
2013-02-12 00:30:00-07:00,2013,2,12,0,30,-10.0,0.0,0.0,0.0,0.0
2013-02-12 01:00:00-07:00,2013,2,12,1,0,-10.3,0.0,0.0,0.0,0.0
2013-02-12 01:30:00-07:00,2013,2,12,1,30,-10.6,0.0,0.0,0.0,0.0
2013-02-12 02:00:00-07:00,2013,2,12,2,0,-10.8,0.0,0.0,0.0,0.0
2013-02-12 02:30:00-07:00,2013,2,12,2,30,-11.1,0.0,0.0,0.0,0.0
2013-02-12 03:00:00-07:00,2013,2,12,3,0,-11.3,0.0,0.0,0.0,0.0
2013-02-12 03:30:00-07:00,2013,2,12,3,30,-11.4,0.0,0.0,0.0,0.0
2013-02-12 04:00:00-07:00,2013,2,12,4,0,-11.6,0.0,0.0,0.0,0.0
2013-02-12 04:30:00-07:00,2013,2,12,4,30,-11.7,0.0,0.0,0.0,0.0
2013-02-12 05:00:00-07:00,2013,2,12,5,0,-11.9,0.0,0.0,0.0,0.0
2013-02-12 05:30:00-07:00,2013,2,12,5,30,-12.0,0.0,0.0,0.0,0.0
2013-02-12 06:00:00-07:00,2013,2,12,6,0,-12.1,0.0,0.0,0.0,0.0
2013-02-12 06:30:00-07:00,2013,2,12,6,30,-11.2,0.0,0.0,0.0,0.0
2013-02-12 07:00:00-07:00,2013,2,12,7,0,-10.3,0.0,0.0,0.0,0.0
2013-02-12 07:30:00-07:00,2013,2,12,7,30,-8.3,78.0,78.0,570.0,25.0
2013-02-12 08:00:00-07:00,2013,2,12,8,0,-6.300000000000001,179.0,179.0,779.0,37.0
2013-02-12 08:30:00-07:00,2013,2,12,8,30,-4.7,281.0,281.0,883.0,45.0
2013-02-12 09:00:00-07:00,2013,2,12,9,0,-3.0,377.0,377.0,948.0,50.0
2013-02-12 09:30:00-07:00,2013,2,12,9,30,-2.0,456.0,456.0,970.0,54.0
2013-02-12 10:00:00-07:00,2013,2,12,10,0,-0.9,531.0,531.0,999.0,58.0
