timestamp,value,label
1/4/2017,2145.472819,0
1/5/2017,5507.994479,0
1/6/2017,8355.523289,0
1/7/2017,6388.470862,0
1/8/2017,5766.433729,0
1/9/2017,1650.659162,0
1/10/2017,726.1968565,0
1/11/2017,4497.152034,0
1/12/2017,1887.049211,0
1/13/2017,3094.501209,0
1/14/2017,4079.472195,0
1/15/2017,3326.534211,0
1/16/2017,5812.106978,0
1/17/2017,1404.065797,0
1/18/2017,4197.159097,0
1/19/2017,1786.822033,0
1/20/2017,1783.320777,0
1/21/2017,2560.988895,0
1/22/2017,3438.953305,0
1/23/2017,2792.868953,0
1/24/2017,2548.772662,0
1/25/2017,2555.589484,0
1/26/2017,3425.040313,0
1/27/2017,4194.337589,0
1/28/2017,932.4250351,0
1/29/2017,2703.750212,0
1/30/2017,10368.89079,0
1/31/2017,6297.887558,0
2/1/2017,2889.76547,0
2/2/2017,4619.370324,0
2/3/2017,6875.091433,0
2/4/2017,4964.080344,0
2/5/2017,878.6688748,0
2/6/2017,2687.379738,0
2/7/2017,1523.81691,0
2/8/2017,3462.532044,0
2/9/2017,10388.94637,0
2/10/2017,2945.447652,0
2/11/2017,1670.895842,0
2/12/2017,1479.479283,0
2/13/2017,3076.442331,0
2/14/2017,2986.90705,0
2/15/2017,1244.210765,0
2/16/2017,7726.607565,0
2/17/2017,8428.682662,0
2/18/2017,11397.35586,0
2/19/2017,11951.69615,0
2/20/2017,11456.33573,0
2/21/2017,2825.978198,0
2/22/2017,8013.700769,0
2/23/2017,8383.303155,0
2/24/2017,1453.863065,0
2/25/2017,3835.465222,0
2/26/2017,10835.62675,0
2/27/2017,10647.56932,0
2/28/2017,4249.653885,0
3/1/2017,2360.89877,0
3/2/2017,8319.971505,0
3/3/2017,7330.756977,0
3/4/2017,14067.36507,0
3/5/2017,11337.51371,0
3/6/2017,2492.82186,0
3/7/2017,2722.088521,0
3/8/2017,7323.021454,0
3/9/2017,9225.690995,0
3/10/2017,8958.179627,0
3/11/2017,4519.617184,0
3/12/2017,12952.58703,0
3/13/2017,5659.141818,0
3/14/2017,8466.366477,0
3/15/2017,12163.64733,0
3/16/2017,13329.17463,0
3/17/2017,14137.33906,0
3/18/2017,6045.77625,0
3/19/2017,14586.97583,0
3/20/2017,8986.260958,0
3/21/2017,13403.27977,0
3/22/2017,15179.49704,0
3/23/2017,14179.23228,0
3/24/2017,4497.408637,0
3/25/2017,5407.316989,0
3/26/2017,4108.351942,0
3/27/2017,4570.337487,0
3/28/2017,5069.351766,0
3/29/2017,10585.01784,0
3/30/2017,3698.611591,0
3/31/2017,2013.974209,0
4/1/2017,12790.01665,0
4/2/2017,12732.84516,0
4/3/2017,5281.660664,0
4/4/2017,2704.546749,0
4/5/2017,9869.262499,0
4/6/2017,1751.458,0
4/7/2017,11025.93,0
4/8/2017,15671.91039,0
4/9/2017,13519.7735,0
4/10/2017,10514.50571,0
4/11/2017,10823.98612,0
4/12/2017,3997.439117,0
4/13/2017,15299.04833,0
4/14/2017,16001.83783,0
4/15/2017,6355.966562,0
4/16/2017,4231.637883,0
4/17/2017,8647.660013,0
4/18/2017,16230.08574,0
4/19/2017,7113.405113,0
4/20/2017,3003.801653,0
4/21/2017,8874.711746,0
4/22/2017,15545.16495,0
4/23/2017,16370.35325,0
4/24/2017,15853.77541,0
4/25/2017,3463.607331,0
4/26/2017,7272.300269,0
4/27/2017,12895.95703,0
4/28/2017,14502.63997,0
4/29/2017,14221.65558,0
4/30/2017,4936.939505,0
5/1/2017,2582.075978,0
5/2/2017,5434.319709,0
5/3/2017,17075.47772,0
5/4/2017,5409.623744,0
5/5/2017,3267.114952,0
5/6/2017,3831.050324,0
5/7/2017,12252.55276,0
5/8/2017,15074.17662,0
5/9/2017,14767.4384,0
5/10/2017,15619.27596,0
5/11/2017,11108.36286,0
5/12/2017,9791.273623,0
5/13/2017,11456.53855,0
5/14/2017,11711.39072,0
5/15/2017,17182.73059,0
5/16/2017,8844.625104,0
5/17/2017,14620.1937,0
5/18/2017,11946.75478,0
5/19/2017,12217.98959,0
5/20/2017,17113.95494,0
5/21/2017,4163.287567,0
5/22/2017,4595.314506,0
5/23/2017,6622.826615,0
5/24/2017,14715.98664,0
5/25/2017,4435.710127,0
5/26/2017,10054.92241,0
5/27/2017,8387.10162,0
5/28/2017,15129.62569,0
5/29/2017,13930.50807,0
5/30/2017,11995.98176,0
5/31/2017,11303.72172,0
6/1/2017,11715.40629,0
6/2/2017,17557.00469,0
6/3/2017,17696.6498,0
6/4/2017,5914.53463,0
6/5/2017,2978.229952,0
6/6/2017,6493.697071,0
6/7/2017,17129.16936,0
6/8/2017,17190.30193,0
6/9/2017,14925.75281,0
6/10/2017,15029.46246,0
6/11/2017,13392.62318,0
6/12/2017,11462.70409,0
6/13/2017,7678.276428,0
6/14/2017,15799.25774,0
6/15/2017,5480.249203,0
6/16/2017,16116.87636,0
6/17/2017,9018.955106,0
6/18/2017,7613.943596,0
6/19/2017,13083.54702,0
6/20/2017,9274.51519,0
6/21/2017,14648.7103,0
6/22/2017,8056.090626,0
6/23/2017,9372.239453,0
6/24/2017,13283.61981,0
6/25/2017,12436.16258,0
6/26/2017,8355.282816,0
6/27/2017,13348.68402,0
6/28/2017,15227.54227,0
6/29/2017,6951.671693,0
6/30/2017,10491.67542,0
7/1/2017,9740.653477,0
7/2/2017,9053.382142,0
7/3/2017,16801.83395,0
7/4/2017,14736.11463,0
7/5/2017,17139.93434,0
7/6/2017,14876.0622,0
7/7/2017,13603.5541,0
7/8/2017,17006.53441,0
7/9/2017,9420.304433,0
7/10/2017,12203.81862,0
7/11/2017,14622.21127,0
7/12/2017,10059.83652,0
7/13/2017,3528.623852,0
7/14/2017,6496.218595,0
7/15/2017,16166.32052,0
7/16/2017,7303.780069,0
7/17/2017,8483.134339,0
7/18/2017,14712.53133,0
7/19/2017,15525.55573,0
