,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power__1137,ac_power_metered_kw__1040,ambient_temp__1053,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,module_temp__1056,poa_irradiance__1055,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051
2022-01-02 12:25:15,81429.15000000001,49916.61,131.3458,130400.0,6.75801,0.0,0.0,0.0,0.0,0.0,49353.44,131.5602,55656.1085,423.0467,60.88014,27.02761,431.9457,569.8649,15.79138,4.686373
2022-01-02 12:30:15,83863.31,51350.08,135.2134,134600.0,7.217378,0.0,0.0,0.0,0.0,0.0,50853.44,135.7734,56945.1969,419.4135,60.10677,27.10107,444.275,580.4747,16.83915,5.661141
2022-01-02 12:35:15,85864.17,52416.87,138.281,137700.0,7.583942,0.0,0.0,0.0,0.0,0.0,51953.4,139.5201,57914.8075,415.1001,58.24679,29.70092,448.6094,589.8134,17.85132,5.03163
2022-01-02 12:40:15,87865.07,53667.01,141.5321,141200.0,8.072331,0.0,0.0,0.0,0.0,0.0,53100.1,141.8933,58862.0801,414.8334,62.4534,30.25791,457.2757,598.7955,17.61633,5.582489
2022-01-02 12:45:15,89565.96999999999,53867.15,143.4331,142200.0,8.033131,0.0,0.0,0.0,0.0,0.0,53713.46,143.3801,60097.3101,419.1468,59.15348,25.41403,457.0314,598.6025,16.90324,6.004647
2022-01-02 12:50:15,86300.17999999998,51467.28,137.7675,137500.0,8.349012999999998,0.0,0.0,0.0,0.0,0.0,51193.41,137.8733,57799.2448,419.22,58.79351,26.97866,444.3359,582.5195,17.43831,5.59979
2022-01-02 12:55:15,93367.78000000001,55667.42,149.0352,148300.0,8.729977,0.0,0.0,0.0,0.0,0.0,55146.810000000005,147.4334,61430.5735,416.6666,62.15348,29.40592,469.9103,615.5902,18.70174,5.219983
2022-01-02 13:00:15,93368.74,56034.23,149.403,148600.0,9.166605,0.0,0.0,0.0,0.0,0.0,55260.13,148.08,61468.0228,415.1001,59.30684,31.15976,471.9241,614.1053,19.40365,4.459269
2022-01-02 13:05:15,94936.36,56917.71,151.8541,151100.0,9.323626,0.0,0.0,0.0,0.0,0.0,56253.46,149.1468,62529.3037,419.2467,58.59343,31.71506,475.5857,620.8496,19.56335,4.857726
2022-01-02 13:10:15,96437.32,57234.52,153.6718,152800.0,9.717804,0.0,0.0,0.0,0.0,0.0,56746.8,151.94,63070.3092,415.1001,62.15348,33.17707,479.9806,626.0782,20.33443,4.473769
2022-01-02 13:15:15,97438.3,57484.66,154.923,154300.0,10.03639,0.0,0.0,0.0,0.0,0.0,57046.71,152.9534,63205.4535,413.2334,59.40669,33.67439,485.291,630.1066,20.43514,4.882127
2022-01-02 13:20:15,98372.63,57418.14,155.7908,155400.0,10.03693,0.0,0.0,0.0,0.0,0.0,56900.15,152.9534,63206.4783,413.2401,58.5,34.29659,482.971,629.2829,20.77083,4.52227
2022-01-02 13:25:15,100373.6,57851.62,158.2252,157400.0,10.29174,0.0,0.0,0.0,0.0,0.0,57346.76,154.7468,63615.3882,411.0934,61.69341,34.49812,487.7323,633.8908,21.01294,4.566621
2022-01-02 13:30:15,102441.3,59168.44,161.6097,160600.0,10.39895,0.0,0.0,0.0,0.0,0.0,58400.15,154.5601,64791.6248,419.2002,60.26012,34.43528,497.1309,645.7316,21.47477,4.665273
2022-01-02 13:35:15,102509.0,59168.59,161.6776,160800.0,10.66913,0.0,0.0,0.0,0.0,0.0,58800.05,157.0867,65190.9805,415.0,59.05339,34.81516,497.8026,644.9684,21.68331,4.575621
2022-01-02 13:40:15,103376.8,59285.4,162.6622,162000.0,10.88084,0.0,0.0,0.0,0.0,0.0,58480.08,154.76,64860.9684,419.1068,59.79351,35.01002,500.9767,648.7933,21.85828,5.168132
2022-01-02 13:45:15,103444.5,59668.89,163.1134,162500.0,11.10663,0.0,0.0,0.0,0.0,0.0,59000.0,156.9001,65399.0997,416.82,60.90015,35.82167,501.709,648.7734,22.35368,4.365118
2022-01-02 13:50:15,103812.2,59285.71,163.0979,162100.0,11.5726,0.0,0.0,0.0,0.0,0.0,58486.79,156.2668,64900.7274,415.32,59.9534,36.06298,500.3669,648.3154,23.46859,4.779725
2022-01-02 13:55:15,103946.6,59669.19,163.6158,162700.0,11.84809,0.0,0.0,0.0,0.0,0.0,59046.71,159.1534,65477.8573,411.4135,59.40015,36.4172,504.2108,652.7403,23.73816,4.47087
2022-01-02 14:00:15,103947.6,59419.34,163.3669,162400.0,12.31656,0.0,0.0,0.0,0.0,0.0,59000.0,158.9067,65341.3863,411.1934,60.04671,37.19438,505.1268,653.3307,25.0321,4.576621
2022-01-02 14:05:15,103948.7,59669.490000000005,163.6182,162800.0,11.43875,0.0,0.0,0.0,0.0,0.0,58753.46,155.5467,65175.1095,419.0067,60.35344,36.65739,506.4703,653.3204,23.97111,5.05098
2022-01-02 14:10:15,103949.7,59669.64,163.6193,162400.0,11.02725,0.0,0.0,0.0,0.0,0.0,58953.4,158.7467,65541.2262,412.8667,59.75345,36.07654,504.0276,650.6452,22.91418,5.208383
2022-01-02 14:15:15,104450.8,59669.8,164.1206,163400.0,10.18638,0.0,0.0,0.0,0.0,0.0,59193.41,158.5669,65549.4475,413.3867,59.7002,34.60177,504.4551,650.5231,20.82475,5.238633
2022-01-02 14:20:15,103951.9,59353.28,163.3052,162400.0,9.58298,0.0,0.0,0.0,0.0,0.0,58846.76,158.4467,65137.4542,411.1001,60.2002,34.29015,499.8789,644.226,20.55823,5.031379
2022-01-02 14:25:15,103452.9,58920.1,162.373,161500.0,9.317888000000002,0.0,0.0,0.0,0.0,0.0,58360.100000000006,156.86,64727.7614,412.6467,60.05339,34.49812,498.4743,640.6553,22.14412,4.742974
2022-01-02 14:30:15,100453.9,57353.58,157.8075,157300.0,9.543780000000002,0.0,0.0,0.0,0.0,0.0,56753.46,154.0067,62984.6437,408.9734,59.7002,34.63884,485.4742,624.6641,23.33634,4.755624
2022-01-02 14:35:15,100455.0,57170.39,157.6254,156700.0,10.00076,0.0,0.0,0.0,0.0,0.0,56800.05,153.8867,62942.7534,409.0201,60.1001,34.91937,485.2305,624.3693,24.88257,4.783975
2022-01-02 14:40:15,101456.0,57603.87,159.0599,158200.0,10.43274,0.0,0.0,0.0,0.0,0.0,57200.2,154.7,63309.4435,409.2401,60.15348,35.24455,490.2952,628.8249,25.85506,4.489869
2022-01-02 14:45:15,100890.3,57420.68,158.311,157700.0,10.4558,0.0,0.0,0.0,0.0,0.0,56906.69,153.46,63087.4213,411.1001,59.7002,35.07049,488.8906,625.7731,25.7452,4.422118
2022-01-02 14:50:15,99958.02,56920.83,156.8788,155800.0,10.45505,0.0,0.0,0.0,0.0,0.0,56446.74,153.1001,62646.5247,409.1867,59.90015,35.07388,483.6427,617.5027,25.18266,5.02323
2022-01-02 14:55:15,99459.04,56670.97,156.13,155400.0,9.951493,0.0,0.0,0.0,0.0,0.0,56300.05,152.7934,62479.2687,408.9134,60.2002,34.57521,482.4824,613.6371,23.39941,4.711774
2022-01-02 15:00:15,97960.04,56104.44,154.0645,153600.0,9.718343,0.0,0.0,0.0,0.0,0.0,55460.08,149.6667,61775.4543,412.7535,59.85344,33.82584,473.9984,605.2956,21.58565,5.07828
2022-01-02 15:05:15,97027.7,55671.26,152.699,152100.0,9.171695,0.0,0.0,0.0,0.0,0.0,55346.76,150.7867,61506.9203,407.9068,59.74679,32.43165,468.9943,598.1749,20.32731,4.684623
2022-01-02 15:10:15,95895.34,54921.39,150.8167,150000.0,9.203965,0.0,0.0,0.0,0.0,0.0,54300.05,148.8601,60601.959,407.1068,60.30005,32.26889,461.67,587.4733,20.41683,5.275284
2022-01-02 15:15:15,94896.29,54354.87,149.2512,148800.0,9.475016,0.0,0.0,0.0,0.0,0.0,53900.15,146.7534,60063.2609,409.2802,59.85344,32.44781,458.0079,581.6547,20.55924,4.898627
2022-01-02 15:20:15,93463.92,53421.67,146.8856,146100.0,9.680984,0.0,0.0,0.0,0.0,0.0,52953.4,143.24,59160.9991,413.0201,59.7002,32.56728,448.3651,570.7904,21.27844,4.600722
2022-01-02 15:25:15,92464.87,52605.14,145.07,144300.0,10.30723,0.0,0.0,0.0,0.0,0.0,52100.1,142.6868,58354.164,408.9668,60.24679,32.9422,443.1152,562.3269,22.05359,4.640872
2022-01-02 15:30:15,91965.81,52171.94,144.1378,143500.0,10.559,0.0,0.0,0.0,0.0,0.0,51600.1,139.94,57775.6424,412.8601,59.9534,32.83154,440.3691,557.2405,21.84403,4.915627
2022-01-02 15:35:15,89533.39999999998,50672.07,140.2055,139600.0,10.93466,0.0,0.0,0.0,0.0,0.0,50306.84,137.0601,56360.0314,411.2067,59.6001,32.87336,427.795,542.3176,23.01286,4.469519
2022-01-02 15:40:15,87534.28999999998,49238.86,136.7731,136100.0,11.14475,0.0,0.0,0.0,0.0,0.0,48993.46,133.1467,55007.3356,413.1333,60.30005,32.15755,415.6484,526.1126,21.66703,5.242233
2022-01-02 15:45:15,88401.86,49172.32,137.5742,136900.0,10.66188,0.0,0.0,0.0,0.0,0.0,48746.8,133.9535,54761.9858,408.8134,59.90015,30.87041,415.2224,524.4244,20.63757,4.952228
2022-01-02 15:50:15,87469.41,48672.44,136.1419,135700.0,10.42819,0.0,0.0,0.0,0.0,0.0,48146.810000000005,129.8,54406.1243,419.1535,59.64681,30.27397,412.6586,518.8395,21.07397,4.986129
2022-01-02 15:55:15,85470.29,47422.57,132.8929,132500.0,10.8072,0.0,0.0,0.0,0.0,0.0,47100.1,130.3467,53319.6211,409.06,60.40015,30.37094,402.832,507.2126,21.98136,4.48362
2022-01-02 16:00:15,83471.14999999998,46172.69,129.6438,129200.0,11.19835,0.0,0.0,0.0,0.0,0.0,45946.74,127.7002,51980.8006,407.0534,59.7002,30.75377,392.7617,494.1509,22.60087,4.456219
2022-01-02 16:05:15,80471.97,44922.8,125.3948,124800.0,11.56957,0.0,0.0,0.0,0.0,0.0,44646.810000000005,124.14,50531.6091,407.0534,59.7002,30.74472,383.8497,480.4281,23.47672,4.50062
2022-01-02 16:10:15,77972.77,43856.25,121.829,121400.0,11.59415,0.0,0.0,0.0,0.0,0.0,43600.1,120.7867,49662.6596,411.16,60.55339,30.5051,373.2909,468.3534,22.67106,4.694123
2022-01-02 16:15:15,74973.55,42423.02,117.3966,117000.0,11.72497,0.0,0.0,0.0,0.0,0.0,42246.8,116.0667,48372.7355,416.7667,59.15348,30.10329,363.4648,454.1422,22.76261,4.472869
2022-01-02 16:20:15,73974.3,41673.13,115.6474,114900.0,11.36544,0.0,0.0,0.0,0.0,0.0,41446.74,115.44,47464.3104,411.16,60.74679,29.10447,355.2246,444.7429,20.55212,4.716623
2022-01-02 16:25:15,71541.70999999999,40356.57,111.8983,111600.0,11.11063,0.0,0.0,0.0,0.0,0.0,40200.2,111.1068,46104.1333,414.9533,59.4534,28.60173,345.826,430.5116,20.38733,4.452969
2022-01-02 16:30:15,69542.43,39056.67,108.5991,108200.0,11.10479,0.0,0.0,0.0,0.0,0.0,39100.1,107.3534,44981.0746,419.0,59.19341,27.47146,335.6932,416.6156,20.15438,4.741274
2022-01-02 16:35:15,66976.44,37740.1,104.7165,104200.0,10.93791,0.0,0.0,0.0,0.0,0.0,37593.43,104.0401,43587.2566,418.9467,59.70674,26.19991,323.6091,400.3396,20.19812,4.474469
2022-01-02 16:40:15,64477.09999999999,36490.19,100.9673,100200.0,10.88463,0.0,0.0,0.0,0.0,0.0,36293.51,100.86,42087.5466,417.2868,59.68673,25.12649,313.5374,386.678,19.48604,5.458237
2022-01-02 16:45:15,60305.54,33990.28,94.2958,93800.0,10.39245,0.0,0.0,0.0,0.0,0.0,33926.740000000005,95.0267,40049.9625,421.4601,59.10677,23.50139,292.9082,360.6874,18.17786,4.615522
2022-01-02 16:50:15,59239.17,33423.7,92.6629,92200.0,10.16937,0.0,0.0,0.0,0.0,0.0,33140.02,91.87336,39058.4247,425.1333,62.79351,22.4646,288.3906,354.0342,17.41797,4.720224
2022-01-02 16:55:15,56272.79,31870.23,88.143,87700.0,10.01051,0.0,0.0,0.0,0.0,0.0,31600.1,90.26008,37878.5542,419.6601,56.75345,21.69409,276.2445,337.4633,16.91138,5.045779
2022-01-02 17:00:15,53489.74,30245.27,83.735,83500.0,10.00391,0.0,0.0,0.0,0.0,0.0,30046.71,87.39336,36272.3257,415.0467,59.35344,20.98745,265.2596,321.1367,16.94189,4.428869
2022-01-02 17:05:15,50273.33,28495.3,78.7686,78400.0,10.22027,0.0,0.0,0.0,0.0,0.0,28246.8,81.24012,34530.8449,425.0467,62.30005,20.61559,250.8555,303.3447,17.4373,4.583221
2022-01-02 17:10:15,46806.92,26278.67,73.0856,73099.99,10.08296,0.0,0.0,0.0,0.0,0.0,26293.51,78.13348,32421.7454,414.9533,57.2002,19.79807,238.7088,285.787,16.70589,4.375517
2022-01-02 17:15:15,41557.14,24062.04,65.6192,65500.0,9.899189,0.0,0.0,0.0,0.0,0.0,24100.1,75.09350999999998,29778.5792,396.5533,58.55339,19.1286,224.0604,266.4591,16.09961,4.413868
2022-01-02 17:20:15,38774.01,22120.4,60.8944,60900.0,9.852627,0.0,0.0,0.0,0.0,0.0,22086.77,69.16013,28037.9801,405.4067,59.90015,18.07813,212.6466,250.5493,15.52995,4.390117
2022-01-02 17:25:15,36024.189999999995,20587.09,56.6113,56700.0,9.750507,0.0,0.0,0.0,0.0,0.0,20546.71,66.27351,26588.5014,401.1935,61.4534,17.44224,199.5859,233.1439,15.56148,4.336016
2022-01-02 17:30:15,32774.369999999995,18712.12,51.4865,51500.0,9.86811,0.0,0.0,0.0,0.0,0.0,18800.05,62.05339,24762.2005,399.0467,57.59343,16.61071,186.7676,214.4471,15.70288,4.346517
2022-01-02 17:35:15,29903.93,17120.47,47.0244,47100.0,10.05101,0.0,0.0,0.0,0.0,0.0,17100.100000000002,57.48678,23164.1083,402.9467,57.15348,15.83342,174.621,197.7842,15.73645,4.293266
2022-01-02 17:40:15,27154.0,15389.41,42.5434,42500.0,9.964705,0.0,0.0,0.0,0.0,0.0,15406.69,53.04679,21460.2539,404.5533,58.0,14.72519,162.2931,180.084,14.97961,4.332767
2022-01-02 17:45:15,24154.07,12276.92,36.431,36400.0,9.419464,0.0,0.0,0.0,0.0,0.0,12346.76,43.5,18391.8,422.8,58.30005,13.33914,148.0721,162.2619,12.94613,4.294216
2022-01-02 17:50:15,21229.13,10701.93,31.9311,32000.0,8.735067,0.0,0.0,0.0,0.0,0.0,10893.36,39.86009,16858.4265,422.94,58.30005,12.0148,134.582,145.2126,11.58911,4.317266
2022-01-02 17:55:15,18404.18,9185.269,27.5894,27300.0,8.556713999999998,0.0,0.0,0.0,0.0,0.0,9260.123,35.69336,15295.0866,428.5135,58.0,10.74743,120.8496,128.357,11.26563,4.313016
2022-01-02 18:00:15,15639.61,7586.387,23.226,23300.0,8.316741999999998,0.0,0.0,0.0,0.0,0.0,7746.794,31.90015,13563.9438,425.2,57.6001,9.55726,103.4551,111.5316,10.77734,4.265615
2022-01-02 18:05:15,13193.8,6165.556,19.3594,19300.0,8.354969,0.0,0.0,0.0,0.0,0.0,6300.049,28.09342,11997.3905,427.0534,57.2002,8.488589,85.14453,95.12318,10.64714,4.307016
2022-01-02 18:10:15,10343.81,4813.475,15.1573,15100.0,8.039844,0.0,0.0,0.0,0.0,0.0,4946.744,25.73333,10938.8963,425.0867,56.80005,7.429526,70.25182,78.98985,9.887248,4.632622
2022-01-02 18:15:15,4448.993,3098.404,7.547399999999999,10700.0,7.624008,0.0,0.0,0.0,0.0,0.0,3246.794,21.20674,9308.7685,438.9533,56.30005,6.248395,54.68737,63.42552,8.907634,4.320716
2022-01-02 18:20:15,1107.057,965.9532,2.073,4000.0,7.384362999999999,0.0,0.0,0.0,0.0,0.0,1246.794,16.5,7117.3311,431.3534,55.90015,4.980799,27.16055,35.2986,8.049072,4.187614
2022-01-02 18:25:15,4.198172,0.0,0.0041999999999999,0.0,6.964304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.6535,52.99346,3.306079,0.0,12.31875,6.282104,4.211365
2022-01-02 18:30:15,0.0,46.08324,0.0461,0.0,6.272544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.4467,50.24679,2.033056,0.0,10.0708,4.577189,4.096763
2022-01-02 18:35:15,0.0,0.0,0.0,0.0,5.874362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.5934,47.90015,0.9408771,0.0,7.782227,3.314779,4.050462
2022-01-02 18:40:15,0.0,0.0,0.0,0.0,5.510182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.64,45.80005,0.1400813999999999,0.0,5.604883,2.605754,4.054612
2022-01-02 18:45:15,0.0,0.0,0.0,0.0,5.092505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.5333,44.04671,-0.7677506,0.0,3.84528,1.724813,3.96346
2022-01-02 18:50:15,0.0,0.0,0.0,0.0,4.62978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.6867,42.40015,-1.333451,0.0,1.942773,1.438965,4.078762
2022-01-02 18:55:15,0.0,0.0,0.0,0.0,4.222066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.8733,40.94674,-1.966967,0.0,-0.1117187999999999,0.99646,4.077212
2022-01-02 19:00:15,0.0,0.0,0.0,0.0,3.841751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.1267,39.64681,-2.767537,0.0,-1.403874,0.2792969,4.029861
2022-01-02 19:05:15,0.0,0.0,0.0,0.0,3.49923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.4268,38.5,-3.304641,0.0,-1.983398,-0.1977945999999999,4.069112
2022-01-02 19:10:15,0.0,0.0,0.0,0.0,3.364623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.4,37.5,-3.204612,0.0,-2.095475,0.4064535,4.176514
2022-01-02 19:15:15,0.0,0.0,0.0,0.0,3.521104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.97343,36.6001,-3.114191,0.0,-1.942773,0.9730632,4.080862
2022-01-02 19:20:15,0.0,0.0,0.0,0.0,3.587704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.60015,35.80005,-3.148098,0.0,-1.942773,0.9923909,4.247615
2022-01-02 19:25:15,0.0,0.0,0.0,0.0,3.539838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73333,35.1001,-3.128884,0.0,-1.942773,1.221273,4.090513
2022-01-02 19:30:15,0.0,0.0,0.0,0.0,3.458295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640023,34.40015,-3.545953,0.0,-1.831055,0.8245443,4.107863
2022-01-02 19:35:15,0.0,0.0,0.0,0.0,3.647587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.80005,-3.808967,0.0,-1.983398,0.8784587,4.410118
2022-01-02 19:40:15,0.0,0.0,0.0,0.0,3.681482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,33.2468,-3.931375,0.0,-1.942773,0.8967692,4.013711
2022-01-02 19:45:15,0.0,0.0,0.0,0.0,3.141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,32.84676,-4.457855,0.0,-1.983398,0.12264,4.045712
2022-01-02 19:50:15,0.0,0.0,0.0,0.0,2.821116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,32.5,-4.791171,0.0,-1.831055,-0.1866047999999999,4.090862
2022-01-02 19:55:15,0.0,0.0,0.0,0.0,2.353517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,32.04671,-5.370208,0.0,-1.983398,-0.9770101,4.139363
2022-01-02 20:00:15,0.0,0.0,0.0,0.0,2.201045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,31.7002,-5.497703,0.0,-1.79043,-0.8325601999999999,4.469119
2022-01-02 20:05:15,0.0,0.0,0.0,0.0,2.597711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,31.40015,-5.065035,0.0,-1.831055,0.1267089999999999,4.325616
2022-01-02 20:10:15,0.0,0.0,0.0,0.0,2.842448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,31.1001,-4.635533,0.0,-1.831055,0.7156982,4.698623
2022-01-02 20:15:15,0.0,0.0,0.0,0.0,2.91717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,30.90015,-4.672832,0.0,-1.831055,0.5915934,4.53602
2022-01-02 20:20:15,0.0,0.0,0.0,0.0,2.587424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,30.6001,-5.240227,0.0,-1.983398,-0.2395019999999999,4.556221
2022-01-02 20:25:15,0.0,0.0,0.0,0.0,2.285836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,30.30005,-5.581229,0.0,-1.942773,-0.4846597999999999,4.52087
2022-01-02 20:30:15,0.0,0.0,0.0,0.0,1.731605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,30.1001,-5.862666,0.0,-2.024154,-1.078735,4.55672
2022-01-02 20:35:15,0.0,0.0,0.0,0.0,1.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,29.7002,-5.939864,0.0,-1.719336,-1.249634,4.680023
2022-01-02 20:40:15,0.0,0.0,0.0,0.0,1.48687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,29.5,-5.797224,0.0,-1.668294,-0.8722330999999999,4.778375
2022-01-02 20:45:15,0.0,0.0,0.0,0.0,1.571985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,29.30005,-6.099797,0.0,-1.831055,-1.181478,4.638622
2022-01-02 20:50:15,0.0,0.0,0.0,0.0,1.503981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,29.04671,-5.77507,0.0,-1.831055,-0.7766113,5.153882
2022-01-02 20:55:15,0.0,0.0,0.0,0.0,1.431749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,28.80005,-5.632431,0.0,-1.831055,-0.7847492999999999,5.560289
2022-01-02 21:00:15,0.0,0.0,0.0,0.0,1.090635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,28.7002,-5.894088,0.0,-1.831055,-1.124512,4.883627
2022-01-02 21:05:15,0.0,0.0,0.0,0.0,0.8596506999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,28.5,-6.437182,0.0,-1.678711,-1.762329,4.674123
2022-01-02 21:10:15,0.0,0.0,0.0,0.0,0.6046266999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,28.2002,-7.038486,0.0,-1.719336,-2.390991,4.829626
2022-01-02 21:15:15,0.0,0.0,0.0,0.0,0.5367305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,28.04671,-6.957897,0.0,-1.678711,-1.998332,4.588272
2022-01-02 21:20:15,0.0,0.0,0.0,0.0,0.4687233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,27.90015,-7.10065,0.0,-1.79043,-2.363525,4.745374
2022-01-02 21:25:15,0.0,0.0,0.0,0.0,0.6010543999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,27.80005,-6.749136,0.0,-1.79043,-1.883382,5.05353
2022-01-02 21:30:15,0.0,0.0,0.0,0.0,0.5176699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,27.6001,-6.653063,0.0,-1.79043,-1.876261,4.847476
2022-01-02 21:35:15,0.0,0.0,0.0,0.0,0.2252858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,27.5,-7.048658,0.0,-1.831055,-2.314697,4.771275
2022-01-02 21:40:15,0.0,0.0,0.0,0.0,-0.0694798799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,27.40015,-7.077479,0.0,-1.678711,-2.447957,5.03273
2022-01-02 21:45:15,0.0,0.0,0.0,0.0,-0.304145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,27.2002,-7.160555,0.0,-1.566634,-2.501872,5.182132
2022-01-02 21:50:15,0.0,0.0,0.0,0.0,-0.3934842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,27.1001,-7.391469,0.0,-1.678711,-2.768392,4.546121
2022-01-02 21:55:15,0.0,0.0,0.0,0.0,-0.3737765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.90015,-7.731906,0.0,-1.759961,-2.872152,4.335116
2022-01-02 22:00:15,0.0,0.0,0.0,0.0,-0.1848089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.80005,-8.27387,0.0,-1.79043,-3.256673,4.317717
2022-01-02 22:05:15,0.0,0.0,0.0,0.0,0.2434796999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.64681,-8.1249,0.0,-1.79043,-2.92098,4.388268
2022-01-02 22:10:15,0.0,0.0,0.0,0.0,0.3501471999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.40015,-7.728741,0.0,-1.525879,-2.726685,4.375718
2022-01-02 22:15:15,0.0,0.0,0.0,0.0,0.3468971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.40015,-7.996388999999998,0.0,-1.831055,-3.004395,4.280015
2022-01-02 22:20:15,0.0,0.0,0.0,0.0,0.1788291999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.2002,-8.465789,0.0,-1.678711,-3.181396,4.154863
2022-01-02 22:25:15,0.0,0.0,0.0,0.0,-0.1149625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.0,-8.936771999999998,0.0,-1.719336,-3.756144,4.455269
2022-01-02 22:30:15,0.0,0.0,0.0,0.0,-0.2654846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,26.0,-8.67308,0.0,-1.79043,-3.470296,4.254615
2022-01-02 22:35:15,0.0,0.0,0.0,0.0,-0.6880351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,25.90015,-8.389157,0.0,-1.79043,-3.398071,5.290384
2022-01-02 22:40:15,0.0,0.0,0.0,0.0,-0.6755820999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,25.7002,-8.076638,0.0,-1.678711,-2.774495,4.900877
2022-01-02 22:45:15,0.0,0.0,0.0,0.0,-0.1698649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,25.54671,-7.940439999999999,0.0,-1.637956,-2.513062,4.093362
2022-01-02 22:50:15,0.0,0.0,0.0,0.0,-0.06189829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,25.40015,-8.035044,0.0,-1.79043,-2.542562,4.270216
2022-01-02 22:55:15,0.0,0.0,0.0,0.0,-0.0694798799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,25.30005,-8.262906,0.0,-1.637956,-3.141724,4.707524
2022-01-02 23:00:15,0.0,0.0,0.0,0.0,-0.1255739999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,25.2002,-8.10433,0.0,-1.79043,-3.028809,4.022611
